LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID143665,143665,10,0.33229947090148926,1686.7598132890046,184.67854280601836,0,0,0,7.5,1,,2.072398190045249,0,0,15,458,3.3376922,0.4391201885310291,0.3789162710446483
ID143497,143497,10,0.4686267375946045,1689.1579134724466,183.16995128947477,0,1,1,7.5,1,,2.1900452488687785,0,0,16,484,3.5878697779319952,0.5430206861573017,0.4296264763421401
ID143837,143837,10,0.35049211978912354,1689.3853499910358,179.9861122927499,0,2,2,7.5,1,,1.8823529411764706,0,0,17,416,3.571949541834509,0.39405940594059397,0.2979244556876095
ID143552,143552,10,0.26842832565307617,1683.532258665457,184.22672630225824,0,3,3,7.5,1,,1.5384615384615385,0,0,11,340,2.741037524968731,0.22562674094707527,0.2066493294140613
ID143781,143781,10,0.36187148094177246,1678.2339925367635,180.31083605510028,0,4,4,7.5,1,,2.0995475113122173,1,0,12,464,3.099714029882531,0.38043882484194874,0.3733376072270707
ID143721,143721,10,0.3764193058013916,1672.6977988392807,180.10955412863945,0,5,5,7.5,1,,1.7828054298642535,0,0,15,394,3.235860613804369,0.3297537777095958,0.2732515818174582
ID143446,143446,10,0.3521617650985718,1661.1044247516563,190.00403110561805,0,6,6,7.5,1,,1.7149321266968325,0,0,17,379,3.4608464046070253,0.3355758449463399,0.24900997409269135
ID143611,143611,10,0.3487664461135864,1658.8392299375453,195.50595530283138,0,7,7,7.5,1,,2.067873303167421,0,0,14,457,3.6951946070369495,0.42352483097943433,0.33298942183223684
ID143943,143943,10,0.39702510833740234,1657.0767398152439,202.14490890578708,0,8,8,7.5,1,,1.9411764705882353,0,0,17,429,4.018273766702701,0.3310767928918976,0.24031513309660596
ID143998,143998,10,0.26807332038879395,1666.308706573123,215.6740979,0,10,10,7.5,1,,1.6742081447963801,0,0,18,370,3.0604092020106615,0.1818082828209502,0.16831645760542202
ID144057,144057,10,0.26817893981933594,1680.9447628035018,209.7769362870509,0,11,11,7.5,1,,1.4660633484162895,0,0,13,324,2.6534672643998203,0.25953085656226527,0.22769274173232892
ID144112,144112,10,0.41723108291625977,1685.128842415174,209.34565901828273,0,12,12,7.5,1,,2.176470588235294,1,0,14,481,3.0984729721845703,0.46727676095396553,0.4474012878182778
ID144265,144265,10,0.38558852672576904,1690.5692444256301,207.7468457045275,0,13,13,7.5,1,,2.063348416289593,0,0,13,456,3.3228637171271047,0.47323592040531604,0.39892884312253285
ID144215,144215,10,0.3887629508972168,1694.9906063999726,204.69571257050666,0,14,14,7.5,1,,1.9321266968325792,0,0,12,427,3.089558588987112,0.6179117330462863,0.4776840924135746
ID144167,144167,10,0.40360701084136963,1699.7646821215997,199.42718336524928,0,15,15,7.5,1,,2.185520362,0,0,17,483,3.4134717498587124,0.5078756917837377,0.4313009617745259
ID144363,144363,10,0.32600581645965576,1701.6635156717812,187.65492323102507,0,16,16,7.5,1,,2.018099547511312,0,0,13,446,3.197959293766997,0.47676562441208564,0.40746753250302264
ID144520,144520,10,0.3135908842086792,1698.1664210762297,181.97268030290013,0,17,17,7.5,1,,2.090497737556561,0,0,12,462,3.1767550948962686,0.45049769881194474,0.40876292216694177
ID144312,144312,10,0.36048948764801025,1694.564944109634,176.4591410569923,0,18,18,7.5,1,,2.013574660633484,0,0,12,445,3.128286835850414,0.46837151749221934,0.4106252875827812
