LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID271920,271920,34,0.5185353755950928,590.4116279294585,648.9883775391057,0,0,0,12.5,1,,2.6836555360281196,0,0,34,1527,5.120907503146636,0.68245513,0.42514829998855985
ID271999,271999,34,0.5484185218811035,589.6114583,646.1728983326244,0,1,1,12.5,1,,2.806678383128295,0,0,29,1597,5.0884318231914865,0.7250932260157285,0.4636817078642632
ID272122,272122,34,0.512923002,589.6164585080452,642.1735510588022,0,2,2,12.5,1,,2.806678383128295,0,0,30,1597,4.765400279904987,0.7063164521301202,0.48759922146727974
ID272082,272082,34,0.5197176933288574,588.7323636152124,638.8806547754112,0,3,3,12.5,1,,2.854130052724077,1,0,29,1624,4.643428795191578,0.7208997651967577,0.5149727783486814
ID271884,271884,34,0.531670094,589.0522042791887,635.0541793813521,0,4,4,12.5,1,,2.859402460456942,1,0,28,1627,4.506011672378761,0.7373439633381628,0.5386383725253387
ID272040,272040,34,0.5278599262237549,589.3368229,633.3929833181618,0,5,5,12.5,1,,2.750439367311072,0,0,33,1565,4.795200503628264,0.7472948381954708,0.49062659782372303
ID271846,271846,34,0.5641663074493408,588.2035362458302,627.3214432,0,6,6,12.5,1,,3.047451669595782,1,0,34,1734,5.007339473234552,0.7768029043400991,0.5321466986288681
ID271959,271959,34,0.5596659183502197,586.6358065,625.7942855,0,7,7,12.5,1,,2.9420035149384884,0,0,32,1674,5.181407395542181,0.7344037730707329,0.4808505665369412
ID272309,272309,34,0.5688838958740234,586.1889067803172,624.0819507246342,0,8,8,12.5,1,,3.0052724077328645,0,0,30,1710,5.021254855291667,0.7249676883793753,0.5030825588157615
ID272196,272196,34,0.5591964721679688,585.9593456012665,621.0887642379911,0,9,9,12.5,1,,2.889279437609842,0,0,31,1644,4.978832766047695,0.7115273302525827,0.48250270371104936
ID272271,272271,34,0.5504090785980225,585.7779071201567,618.5975042612159,0,10,10,12.5,1,,2.9314586994727594,1,0,34,1668,5.072420403390413,0.6915690858006263,0.4725462995017721
