LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID200704,200704,110,1.3950862884521484,803.7035018704865,355.05110093762977,0,0,0,15,1,,11.779706275033378,9,0,50,8823,8.738219842,0.4378904421354212,0.8210718435372188
ID200569,200569,110,1.4856805801391602,800.1830852171772,353.01084044891644,0,1,1,15,1,,12.889185580774365,10,0,55,9654,9.878933076039198,0.4804246688930983,0.8468069530127879
ID200838,200838,110,1.5958051681518555,799.9039956,351.4445828142446,0,2,2,15,1,,12.863818424566087,10,0,56,9635,9.995327081942222,0.5121208466835228,0.8717437466206881
ID200031,200031,110,1.370309829711914,796.8415760151382,349.6021973721023,0,3,3,15,1,,12.65954606141522,10,0,58,9482,10.230379959963138,0.4718068145959374,0.7933590223429636
ID200300,200300,110,1.4498281478881836,794.3170913719215,344.5109644561487,0,4,4,15,1,,13.484646194926569,10,0,51,10100,9.785881010622722,0.4457497219192802,0.8497038469356971
ID200433,200433,110,1.506546974182129,792.5592290231074,341.7632979947911,0,5,5,15,1,,13.041388518024032,10,0,51,9768,10.06341636183158,0.4748510228615085,0.8344832264158893
ID200164,200164,110,1.333902359008789,785.3369993510685,334.4063907,0,6,6,15,1,,12.32977303070761,9,0,52,9235,9.404000319398094,0.4675323014932685,0.8354037005789979
ID199894,199894,110,1.366276741027832,783.2760994427183,329.94730192257094,0,7,7,15,1,,12.229639519359145,9,0,49,9160,9.293959139,0.4847034361616202,0.8591703433960629
ID200969,200969,110,1.526606559753418,781.4451326552785,326.2720120489156,0,8,8,15,1,,12.63150867823765,10,0,44,9461,9.026127878861054,0.47032193164283725,0.8952957725880123
ID201239,201239,110,1.4379920959472656,780.5444304,320.6477198927311,0,9,9,15,1,,12.75033377837116,10,0,47,9550,9.243317604788263,0.48496196825807214,0.9009818127188766
ID201103,201103,110,1.363875389099121,779.2004434296135,316.2671924650686,0,10,10,15,1,,11.973297730307076,9,0,45,8968,8.953792997,0.46967960819171184,0.854704055
ID201643,201643,110,1.3759450912475586,778.2332782880054,307.3410691042632,0,11,11,15,1,,11.805073431241656,9,0,44,8842,8.758459678,0.4667105142666747,0.8577764789564606
ID201370,201370,110,1.1851301193237305,776.0469282808505,301.8795293167403,0,12,12,15,1,,10.973297730307076,8,0,41,8219,8.681028084,0.43053969411808446,0.760867935
ID201504,201504,110,1.387171745300293,777.3268371194474,297.15028622748645,0,13,13,15,1,,11.789052069425901,9,0,41,8830,8.709410841258464,0.4557279345955062,0.8475113794990139
ID201774,201774,110,1.2963924407958984,777.0824319,292.31426031495846,0,14,14,15,1,,11.188251001335113,9,0,40,8380,8.401716832511413,0.4376101859469549,0.8107191607742962
ID201909,201909,110,1.290816307067871,775.6732755229519,288.13055199328693,0,15,15,15,1,,11.600801068090787,9,0,38,8689,8.445613955,0.430280896,0.8264516960224959
ID202043,202043,110,1.1893377304077148,777.9928309826142,279.3140964,0,16,16,15,1,,11.495327102803738,9,0,38,8610,7.6974224490694425,0.4117798051316057,0.8711723557629295
ID202177,202177,110,1.4335908889770508,781.4567384983281,277.4057271,0,17,17,15,1,,12.317757009345794,10,0,47,9226,9.020207101,0.4601943937922098,0.8607474927204484
ID202446,202446,110,1.2086772918701172,781.7257586575507,272.2589042935347,0,18,18,15,1,,11.405874499332443,9,0,39,8543,8.171344720119855,0.4077011844040916,0.8085307640949246
ID202581,202581,110,1.0962190628051758,782.5077135194688,267.6972443608517,0,19,19,15,1,,10.97863818424566,9,0,37,8223,8.106877832831474,0.39074113088873136,0.7609702350165475
ID202312,202312,110,1.217031478881836,786.8917982937397,264.12859791979594,0,20,20,15,1,,11.173564753004005,9,0,45,8369,8.107189370848513,0.3910506766278622,0.774892608
ID202850,202850,110,1.1813898086547852,789.3665688426688,257.59935149881784,0,21,21,15,1,,11.611481975967957,10,0,41,8697,7.495804642552637,0.4313772459390299,0.9336895819709242
ID202714,202714,110,1.1134634017944336,789.7224043519948,253.39292496709595,0,22,22,15,1,,11.73698264,10,0,34,8791,6.592329197815586,0.3352874079764164,0.8941081663140441
