LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID601525,601525,0,2.691040039,1379.0655920714248,686.9408475,0,0,0,15,1,,25.440587449933243,22,0,88,19055,17.527694134897693,0.36898974526392936,0.7824317168032129
ID601390,601390,0,2.6934661865234375,1378.578983758684,686.8229025695131,0,1,1,15,1,,25.01735648,22,0,83,18738,16.91962654792213,0.3832306718741436,0.8193062911901451
ID600585,600585,0,2.8592567443847656,1381.7096311361736,687.2671693270144,0,2,2,15,1,,25.694259012016023,21,0,84,19245,17.25938423010345,0.3316008903506443,0.7414509181864707
ID601122,601122,0,2.8577404022216797,1381.7826149912178,687.1749241468079,0,3,3,15,1,,26.15487316421896,22,0,88,19590,17.635648249736583,0.32970308573616847,0.7354607852233183
ID600990,600990,0,3.119630813598633,1383.8941467144025,687.8850481515099,0,4,4,15,1,,27.78905207,22,0,95,20814,19.189341899852234,0.31799745313458944,0.6987997131357435
ID601255,601255,0,3.6347885131835938,1385.2875912106224,687.3770515836771,0,5,5,15,1,,30.654205607476637,26,0,93,22960,20.453528886728463,0.3467077186078857,0.7716884039635616
ID600718,600718,0,4.018091201782227,1385.2857500987093,687.2033049842365,0,6,6,15,1,,31.815754339118826,26,0,97,23830,22.191454674263497,0.3668474725217081,0.7695767274868089
ID600854,600854,0,4.543600082397461,1385.3445836205742,686.8790093474528,0,7,7,15,1,,33.54739652870494,29,0,97,25127,23.070560430713584,0.3998991241190928,0.8307768463344181
ID601658,601658,0,4.970378875732422,1385.7617544359618,686.8753994525404,0,8,8,15,1,,35.120160213618156,31,0,101,26305,24.541604573754178,0.41233863556412476,0.835600555
ID601793,601793,0,4.375785827636719,1384.8251225202653,686.9507532472328,0,9,9,15,1,,31.62750333778371,27,0,96,23689,22.071137825406222,0.414475032,0.8397949737405458
ID601930,601930,0,4.265991211,1384.2976569568275,686.9910742817266,0,10,10,15,1,,30.272363150867825,25,0,88,22674,21.346029885389598,0.4219022481968645,0.8415914329079311
ID602331,602331,0,4.166164398193359,1382.4793648373584,686.2124961,0,11,11,15,1,,29.08411214953271,24,0,84,21784,20.155534959031275,0.4443895569099169,0.8879141592213826
ID602602,602602,0,4.829307556152344,1381.5701446371465,685.6783727599941,0,12,12,15,1,,31.811748998664886,27,0,94,23827,22.036141212346983,0.49694586849562683,0.9584842577327445
ID602198,602198,0,4.667079925537109,1379.9770497243294,685.4520966070472,0,13,13,15,1,,30.787716955941256,27,0,99,23060,21.61745825326242,0.5066675801945144,0.9578743079985909
ID602063,602063,0,4.839397430419922,1380.7825633404602,684.7336730260563,0,14,14,15,1,,31.55407209612817,29,0,98,23634,20.45894088507954,0.5409833956955614,1.082899711743858
ID602465,602465,0,5.564304351806641,1380.9908921988585,684.0940358738098,0,15,15,15,1,,34.12149532710281,31,0,106,25557,22.920519025829545,0.556713587,1.0647722097059227
ID603007,603007,0,4.424083709716797,1378.3151515874783,683.3162916433375,0,16,16,15,1,,29.720961281708945,26,0,93,22261,20.212199184308115,0.5306613669965359,1.019571362601954
ID602734,602734,0,4.464296340942383,1379.0593148152527,681.2692709418134,0,17,17,15,1,,30.31909212283044,28,0,81,22709,19.446304000544924,0.5045846875641045,1.0457468063894697
ID603144,603144,0,4.188934326171875,1377.780493,680.8601518709688,0,18,18,15,1,,28.13751668891856,23,0,84,21075,19.337518455792885,0.5014039414047361,0.9718633661703245
ID602872,602872,0,4.185743332,1377.4680427228423,679.4730560219874,0,19,19,15,1,,28.45660881,24,0,83,21314,19.193005068635856,0.4649041630372715,0.9410753184617018
ID603280,603280,0,4.208122253417969,1377.1060246434567,678.1841198880668,0,20,20,15,1,,28.10146862483311,22,0,93,21048,20.10900403537687,0.44786388048381687,0.8645433139246794
ID603684,603684,0,4.166965484619141,1376.9518236242925,677.3084133964373,0,21,21,15,1,,27.489986648865152,20,0,96,20590,20.56095590239283,0.43741958781680745,0.8137216878047553
ID603549,603549,0,4.009836196899414,1376.8139235728618,677.7597474988863,0,22,22,15,1,,27.619492656875835,22,0,91,20687,19.929238302415154,0.4319405902947085,0.8360918878188316
ID603414,603414,0,3.838754653930664,1376.633577097299,678.2210104,0,23,23,15,1,,26.88117489986649,21,0,94,20134,19.88833884835977,0.4391824094368165,0.8249142889688619
ID603822,603822,0,3.486013412475586,1375.546931121423,679.4226190700265,0,24,24,15,1,,24.626168224299064,19,0,90,18445,18.612978017292065,0.4204628988910735,0.7832650682487277
ID603959,603959,0,4.017353057861328,1375.6184548250053,678.7330255506165,0,25,25,15,1,,26.73297730307076,19,0,93,20023,21.095295476894965,0.43218975433208323,0.7648312372351385
ID604093,604093,0,4.227296829223633,1375.8426975023467,678.332138,0,26,26,15,1,,28.444592790387183,20,0,96,21305,22.625495255630838,0.4246076960455974,0.7494181336221123
ID604365,604365,0,3.826486587524414,1375.0739973178038,682.0399763779119,0,27,27,15,1,,26.574098798397863,20,0,97,19904,20.881609796567588,0.4203149757214033,0.7532077201286508
ID604229,604229,0,3.599393844604492,1374.8572963724523,683.4705757194935,0,28,28,15,1,,25.241655540720963,20,0,93,18906,19.58340384985281,0.42630855713807203,0.7704956903141789
