LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID269281,269281,69,2.023284912109375,1199.968405558759,589.2644801236745,0,0,0,15,1,,13.78237650200267,10,0,71,10323,11.57846559211031,0.5629809988237692,0.8575177824194473
ID268903,268903,69,2.0213260650634766,1199.9147844949189,588.4581179945621,0,1,1,15,1,,13.893190921228305,10,0,70,10406,11.76686724682527,0.5379392486050393,0.8259717568207997
ID269405,269405,69,2.0213708877563477,1199.7551477126715,586.4475712642518,0,2,2,15,1,,14.36181575433912,11,0,74,10757,11.762974855337044,0.538903576,0.8551097031031689
ID269028,269028,69,1.9216442108154297,1199.4400992273743,584.8349154502876,0,3,3,15,1,,13.562082777036048,10,0,78,10158,11.231066250903176,0.5394527653090909,0.8462963210638141
ID268650,268650,69,1.988698959350586,1199.2959604673606,581.5291689198688,0,4,4,15,1,,13.447263017356475,10,0,71,10072,11.56689257590592,0.5683610979008986,0.8426078017486948
ID269153,269153,69,1.9747018814086914,1199.4542701864195,579.5595987,0,5,5,15,1,,14.086782376502002,11,0,69,10551,11.494672047895644,0.5465719560522031,0.8662084777203202
ID269533,269533,69,1.9883384704589844,1200.0101895981245,577.9088491,0,6,6,15,1,,13.723631508678238,10,0,68,10279,11.106183644112859,0.564149601,0.891353945
ID268775,268775,69,1.9515008926391602,1200.390147282084,576.9193464023236,0,7,7,15,1,,13.34045393858478,10,0,67,9992,10.798357485867685,0.5781577522394129,0.9051881140690232
ID269657,269657,69,1.7470884323120117,1200.3520390056428,573.9612190296618,0,8,8,15,1,,13.476635514018692,10,0,65,10094,10.340773944797363,0.5255417887799777,0.8979281364454013
ID269782,269782,69,1.9282894134521484,1201.7298504805742,571.4353391453233,0,9,9,15,1,,13.921228304405874,11,0,63,10427,10.81271981137021,0.5581864734736607,0.9224280061936819
ID270419,270419,69,1.7871818542480469,1203.2607540366034,570.6726076,0,10,10,15,1,,13.379172229639519,10,0,68,10021,10.479054426178982,0.5453373586788978,0.9011126585701922
ID269911,269911,69,1.8393840789794922,1203.658422652205,569.3715377979289,0,11,11,15,1,,13.572763684913218,10,0,65,10166,10.931806386926489,0.5512503493143174,0.8824159253392794
ID270039,270039,69,1.7695989608764648,1203.8659139474248,566.5498071788362,0,12,12,15,1,,13.524699599465954,10,0,57,10130,10.537734148565438,0.5441422645165725,0.9045561590710963
ID270547,270547,69,1.6448431015014648,1206.2110827560712,566.2949462292804,0,13,13,15,1,,13.09479305740988,10,0,59,9808,10.070225988582784,0.4971098853442208,0.8635512950387477
ID270293,270293,69,1.698141098022461,1208.9226471314746,563.3902932381327,0,14,14,15,1,,13.058744993324433,10,0,51,9781,10.055156392647836,0.5244113779766542,0.893536981
ID270165,270165,69,1.4728202819824219,1210.1229667829648,562.3937999479148,0,15,15,15,1,,12.313751668891856,9,0,55,9223,9.653160821582755,0.4865456758789602,0.8350187052398458
ID270674,270674,69,1.535090446472168,1211.235805755727,560.2543363685515,0,16,16,15,1,,12.643524699599466,10,0,51,9470,9.404019869126232,0.44870874636871044,0.8328524580162918
ID271304,271304,69,1.7041139602661133,1212.9285053185542,561.8423078617479,0,17,17,15,1,,12.738317757009346,10,0,55,9541,9.809053323985916,0.5483337958988723,0.9198042224969771
ID271051,271051,69,1.5692272186279297,1215.0399523538977,559.7235563141045,0,18,18,15,1,,12.664886515353805,10,0,43,9486,8.958675665126686,0.47232075500849874,0.9070308949674414
ID270801,270801,69,1.371917724609375,1218.5339719098363,557.3584623225249,0,19,19,15,1,,11.230974632843791,8,0,40,8412,8.733505567832786,0.43048435720786093,0.7739859949682895
ID271431,271431,69,1.4229965209960938,1220.1579499900076,559.360182,0,20,20,15,1,,12.357810413885181,10,0,47,9256,9.222161955590023,0.4706831336589249,0.8577254638608036
ID271177,271177,69,1.4056596755981445,1222.0621799509684,558.0532740546068,0,21,21,15,1,,11.963951935914553,9,0,43,8961,8.917778516319851,0.4574958229757166,0.8422243391656071
ID270926,270926,69,1.542999267578125,1223.5583986731608,558.5265873443824,0,22,22,15,1,,12.51935914552737,10,0,43,9377,9.167701478063925,0.49017451260106326,0.898390654
ID271557,271557,69,1.5200223922729492,1225.2110422151545,557.9685779885135,0,23,23,15,1,,12.345794392523365,10,0,44,9247,9.103052263,0.4926051537557416,0.8951916319408252
ID271683,271683,69,1.6308002471923828,1228.176053053749,559.1933693104136,0,24,24,15,1,,12.97196261682243,10,0,46,9716,9.388980571378529,0.5095119371616718,0.932685136
ID272312,272312,69,1.5902643203735352,1229.939699747132,559.5058529451406,0,25,25,15,1,,13.024032042723631,10,0,47,9755,9.350681824,0.4810796236093656,0.9048377844711122
