LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID204760,204760,129,0.2343968152999878,1277.6757184872315,459.80052744600687,0,178,178,7.5,1,,1.3076923076923077,0,0,12,289,2.3693851552641285,0.16601714731098988,0.15716213193549422
ID204670,204670,129,0.19074362516403198,1336.2481770227646,499.13755042961577,0,179,179,7.5,1,,1.0452488687782806,1,0,4,231,1.0259087131820277,0.5612903225806452,0.7325628152050212
ID204808,204808,129,0.19210779666900635,1280.6782580736624,466.6669042238486,0,180,180,7.5,1,,1.407239819004525,0,0,10,311,2.241497486756233,0.20505481925058344,0.21365990526980677
ID205079,205079,129,0.21935731172561646,1319.6172468787265,419.7514465187129,0,186,186,7.5,1,,1.1085972850678734,1,0,4,245,0.9894756764853964,0.5277777777777778,0.774086681
ID205137,205137,129,0.283519983,1295.5414254037607,482.5612510984928,0,187,187,7.5,1,,1.8009049773755657,1,0,19,398,3.0175545630410165,0.2425145451965375,0.23297105811568122
ID205182,205182,129,0.31421422958374023,1297.7291542726343,486.1421849552764,0,188,188,7.5,1,,2.1538461538461537,1,0,15,476,3.264665673241589,0.32544378698224846,0.32398181423646105
ID205231,205231,129,0.25958824157714844,1299.9269735507685,486.1538566,0,189,189,7.5,1,,1.9638009049773755,1,0,12,434,2.8442209408168337,0.2261067771035988,0.2546533587010566
ID205326,205326,129,0.2853776216506958,1306.0579417989106,488.5798751947455,0,191,191,7.5,1,,1.6561085972850678,0,0,15,366,2.9998971598991866,0.25694661255073364,0.22570360988202764
ID205420,205420,129,0.24080562591552734,1309.3747966216813,490.2731948945806,0,192,192,7.5,1,,1.493212669683258,0,0,12,330,2.5559554511380655,0.22531645569620254,0.2148537938651459
ID205372,205372,129,0.32050299644470215,1314.2299127046986,492.0627058195099,0,193,193,7.5,1,,2.1357466063348416,1,0,13,472,2.961823456934131,0.3449470582521128,0.3698859273871351
ID205473,205473,129,0.3510303497314453,1315.576632495435,493.34631152522144,0,194,194,7.5,1,,1.9366515837104072,1,0,14,428,3.075647102770663,0.391869919,0.35455879726064743
ID205521,205521,129,0.3262019157409668,1318.093420426003,494.1893741245075,0,195,195,7.5,1,,1.6380090497737556,0,0,15,362,3.106474707608069,0.25180760767054383,0.2121337312481085
ID205616,205616,129,0.2784092426300049,1321.639119375911,496.10076500608994,0,196,196,7.5,1,,1.7239819004524888,0,0,17,381,2.8936944739833597,0.31384458638661394,0.2846299972260219
ID205570,205570,129,0.3445920944213867,1325.975617817468,497.0387273112355,0,197,197,7.5,1,,2.2805429864253393,1,0,16,504,3.230962658995859,0.3873873873873873,0.3941704420156112
ID205663,205663,129,0.2860550880432129,1326.6015581292975,495.22225637969234,0,198,198,7.5,1,,1.7963800904977376,0,0,12,397,2.7334935223432875,0.30934712540289333,0.31052849988743797
ID205715,205715,129,0.3596048355102539,1331.0764422197963,496.3365148093901,0,199,199,7.5,1,,2.3981900452488687,1,0,13,530,3.395825830753036,0.36577937860552284,0.3782743125337647
