LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID569924,569924,26,0.20223009586334229,794.2483771909095,416.35936331604773,0,0,0,12.5,1,,1.0843585237258349,0,0,10,617,2.0340199870832523,0.583566011,0.39291761084013554
ID570052,570052,26,0.16640031337738037,787.7122032198414,418.7099591748318,0,1,1,12.5,1,,1.0298769771528997,0,0,10,586,1.9475933557097913,0.43750054898678986,0.32187529478286225
ID570242,570242,26,0.18623876571655273,783.8497554094196,419.8135827437785,0,2,2,12.5,1,,1.1142355008787346,0,0,12,634,2.124461279038014,0.4821313064746142,0.3412218388561633
ID569993,569993,26,0.21138602495193481,779.6199881412566,421.3053770516553,0,3,3,12.5,1,,1.179261862917399,0,0,12,671,2.1841761628889795,0.5348140073579507,0.37627001057934933
ID569793,569793,26,0.21808236837387085,774.5457572866743,422.6112755440384,0,4,4,12.5,1,,1.2302284710017575,0,0,15,700,2.4512285186261185,0.5327767893800466,0.34889789528113924
ID569856,569856,26,0.2016802430152893,770.8129882853641,425.1416154274263,0,5,5,12.5,1,,0.9947275922671354,0,0,14,566,2.3168793449929432,0.4965477233565322,0.2849057189909383
ID570119,570119,26,0.12315022945404053,768.0204149651405,426.7169839839946,0,6,6,12.5,1,,0.8875219683655536,0,0,11,505,1.8021902783148231,0.32530758624460304,0.24176084897444722
ID570181,570181,26,0.15930694341659546,763.9630807,427.74897919013927,0,7,7,12.5,1,,0.9420035149384886,0,0,12,536,2.014509916633069,0.47952812294178265,0.303112584
ID570310,570310,26,0.1771882176399231,758.9564543154806,430.0805205670828,0,8,8,12.5,1,,0.9560632688927944,0,0,16,544,2.2194330506713946,0.4015785673130389,0.24684688899584634
ID570439,570439,26,0.16281557083129883,754.6115967339337,433.01249373563724,0,9,9,12.5,1,,1.0263620386643233,0,0,12,584,2.147142126725481,0.39051606607642353,0.268492821
ID570504,570504,26,0.1608971357345581,748.0304124219178,437.2490298352326,0,10,10,12.5,1,,0.9543057996485061,0,0,12,543,2.003874746053565,0.4034891694396883,0.2738229235114606
ID570625,570625,26,0.17880529165267944,742.7545916902583,437.8987447857842,0,11,11,12.5,1,,1.1265377855887522,0,0,12,641,1.8983356681232728,0.5303715274944335,0.41132591759217096
ID570376,570376,26,0.16810327768325806,741.8713543,437.9485873053684,0,12,12,12.5,1,,0.9701230228471002,0,0,19,552,2.194139156883243,0.4265497773623857,0.2644085096853491
ID570558,570558,26,0.157276452,736.5695216218954,442.748163,0,13,13,12.5,1,,1.0281195079086116,0,0,10,585,2.015586312435122,0.4270717363373159,0.30530029274633314
ID570753,570753,26,0.1452350616455078,721.4490273469037,455.07059344288837,0,15,15,12.5,1,,0.8945518453427065,0,0,12,509,2.0373593059176973,0.46171118535566646,0.27738100018387346
ID571013,571013,26,0.19293701648712158,716.6726126443847,458.37603908547493,0,16,16,12.5,1,,1.0949033391915641,0,0,15,623,2.2900870346350635,0.46128450005650123,0.3018477007221632
ID570886,570886,26,0.18218374252319336,712.4581119970317,463.2062142192595,0,17,17,12.5,1,,0.9314586994727593,0,0,11,530,2.1006064220316705,0.6363055289229785,0.3448658643879159
ID570948,570948,26,0.14815253019332886,708.8941609267341,466.55413908001134,0,18,18,12.5,1,,0.8189806678383128,0,0,10,466,1.9045696571275528,0.4931613296215133,0.28404625378079057
ID570821,570821,26,0.14507991075515747,703.5030585452456,470.7219814889365,0,19,19,12.5,1,,0.8506151142355008,0,0,11,484,1.9628155459561685,0.41054057592368065,0.2522633190141637
ID571073,571073,26,0.15735912322998047,695.7725360640771,478.50602827163607,0,20,20,12.5,1,,0.8892794376098418,0,0,14,506,2.108009793557632,0.4310958650614123,0.25415622557694456
ID571136,571136,26,0.15989810228347778,691.1195130827697,484.20060640941256,0,21,21,12.5,1,,1.0052724077328647,0,0,13,572,2.0301357161568028,0.4457184229579411,0.3053272429685789
ID571196,571196,26,0.1799459457397461,688.5537743619426,486.59678326603057,0,22,22,12.5,1,,0.961335677,0,0,12,547,1.9730353862417833,0.4739499410116178,0.31334294488754016
ID571255,571255,26,0.1465855836868286,685.6037963625639,491.5636203209815,0,23,23,12.5,1,,0.8295254833040422,0,0,10,472,1.8378186568001094,0.497106938,0.2997464673309307
ID571435,571435,26,0.15720921754837036,682.8266596270996,497.0484742582204,0,24,24,12.5,1,,0.8769771528998243,0,0,13,499,1.9280127333161465,0.5893894715887176,0.33734977039343667
ID571315,571315,26,0.15480458736419678,676.4927282340661,503.5123275882868,0,25,25,12.5,1,,0.8681898066783831,0,0,12,494,1.9523884954458808,0.5132024110441377,0.3016269216152564
ID571557,571557,26,0.17402774095535278,674.0407236065738,506.37188540469526,0,26,26,12.5,1,,0.8998242530755711,0,0,14,512,2.1185340659939715,0.4609250043190646,0.26801221287379895
