LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID86552,86552,12,0.8302466869354248,599.1009472077156,193.9066796421034,0,0,0,10,1,,4.326647564469914,0,0,37,1510,7.733484846226282,0.6160005501424782,0.4265263565209296
ID86467,86467,12,0.8153283596038818,599.0323140840682,194.10121083439336,0,1,1,10,1,,4.088825214899713,0,0,36,1427,7.698381382782013,0.5940870511242398,0.39588329088001384
ID86608,86608,12,0.752474308,598.7705765936475,193.9874350491667,0,2,2,10,1,,3.8510028653295127,0,0,30,1344,7.0820828136838925,0.6385850106311487,0.4238308635940279
ID86851,86851,12,0.7517542839050293,599.0599412206881,193.62185156490287,0,3,3,10,1,,3.7392550143266474,0,0,30,1305,6.828202209982728,0.6809061358932262,0.44366226478588594
ID86775,86775,12,0.6811344623565674,598.3027264,194.04196649049922,0,4,4,10,1,,3.383954154727794,0,0,29,1181,6.289598726136923,0.6331847474676651,0.41718305226394525
ID86318,86318,12,0.657012939,598.4376140269567,193.9068757655625,0,5,5,10,1,,3.2893982808022924,0,0,27,1148,6.185302093933279,0.6302784243413667,0.4112029301776503
ID86390,86390,12,0.672173262,598.3066995858263,193.81597927312708,0,6,6,10,1,,3.3925501432664755,0,0,30,1184,6.485000516304735,0.6098123329886458,0.3963393649973907
ID86683,86683,12,0.6684086322784424,599.0065239348866,193.96421073541234,0,7,7,10,1,,3.4555873925501435,0,0,29,1206,6.269924930480717,0.6274024717718882,0.424952892
ID87140,87140,12,0.6732292175292969,598.5923088838767,194.0070318929245,0,8,8,10,1,,3.438395415472779,0,0,32,1200,6.542505913241994,0.5952154214834888,0.3921900094029787
ID86999,86999,12,0.6464381217956543,598.1971535128425,193.92359918971286,0,9,9,10,1,,3.280802292,0,0,31,1145,6.180819742381327,0.623014407,0.4075113341716884
ID87433,87433,12,0.6857562065124512,598.9554136,194.1086752908225,0,10,10,10,1,,3.3925501432664755,0,0,29,1184,6.160035413386342,0.6094289512257036,0.41708477275836325
ID87213,87213,12,0.6299357414245605,598.9950940662064,194.44763492789613,0,11,11,10,1,,3.306590257879656,0,0,30,1154,6.2192218815149225,0.5782778488764878,0.389607602
