LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID4375,4375,5,0.23523980379104614,596.3747336,979.6657646674737,0,0,0,12.5,1,,0.984182777,0,0,26,560,3.032934723490825,0.6818164932045745,0.263106507
ID4417,4417,5,0.22643721103668213,596.8661376731305,980.7105228355283,0,1,1,12.5,1,,0.8242530755711776,0,0,28,469,3.1796074774235703,0.7354447898761867,0.21971329444431512
ID4393,4393,5,0.2224329710006714,596.8412030232179,979.3910867962306,0,2,2,12.5,1,,0.7855887521968365,0,0,23,447,2.739847401,0.7684412242721772,0.24918328246707797
ID4437,4437,5,0.19650402665138245,596.5755651341474,980.0156713231667,0,3,3,12.5,1,,0.6520210896309314,0,0,22,371,2.597771314486967,0.8384586597153219,0.22893832865412087
ID4320,4320,5,0.19053447246551514,596.6761506613495,979.4940356,0,4,4,12.5,1,,0.7557117750439367,0,0,24,430,2.637434979083427,0.7779093790587966,0.25074010871240193
ID4358,4358,5,0.18056243658065796,596.4605478978655,979.9621588319873,0,5,5,12.5,1,,0.702987698,0,0,23,400,2.6185971276815203,0.7661084817187362,0.2329066708791306
ID4339,4339,5,0.19598421454429626,597.3767274305588,981.0074615368294,0,6,6,12.5,1,,0.687170475,0,0,24,391,2.798489388933212,0.7338795589776458,0.20786275867868897
ID4300,4300,5,0.202665776,597.5877221616593,979.9837914706902,0,7,7,12.5,1,,0.7398945518453427,0,0,23,421,2.817670722195953,0.7586032471240923,0.2265460072452534
ID4584,4584,5,0.20263254642486572,597.7877989482181,980.5720679288335,0,8,8,12.5,1,,0.6959578207381371,0,0,23,396,2.8066823878712723,0.7008730083274144,0.20435585796361577
ID4523,4523,5,0.21174442768096924,597.8349021780699,980.6032047166234,0,9,9,12.5,1,,0.7592267135325131,0,0,22,432,2.7218514759834527,0.6621939992860766,0.2222493930584296
ID4478,4478,5,0.2192041277885437,597.9315612,980.5319208,0,10,10,12.5,1,,0.7750439367311072,0,0,22,441,2.8100691761012957,0.725981218,0.23202171223261173
ID4457,4457,5,0.27714478969573975,597.8670081895492,980.5685568825011,0,11,11,12.5,1,,1.0826010544815465,0,0,24,616,3.0927897038405296,0.7056221884325886,0.2896259306075341
ID4546,4546,5,0.27013182640075684,599.0058610488942,980.5840624444206,0,12,12,12.5,1,,1.0509666080843585,0,0,26,598,3.1649271759098325,0.7392641347590383,0.282285966
ID4562,4562,5,0.29758018255233765,598.7401614181595,980.8148023990619,0,13,13,12.5,1,,1.1282952548330405,0,0,24,642,3.2791580545124566,0.7747126767762208,0.3004021373141262
ID4498,4498,5,0.27933192253112793,598.9890805911415,980.1272141951504,0,14,14,12.5,1,,1.1739894551845342,0,0,24,668,3.158315383755855,0.6602597553901306,0.29564972674581874
ID4603,4603,5,0.2651207447052002,598.9038079923534,980.1205939,0,15,15,12.5,1,,1.1511423550087874,0,0,27,655,3.274152335593322,0.6570070507784515,0.27880837891538246
ID4627,4627,5,0.2581397294998169,599.0190657377126,979.9169202950384,0,16,16,12.5,1,,1.2319859402460458,0,0,27,701,3.2570016280984238,0.61922371,0.28930670173767087
ID4645,4645,5,0.2536293864250183,599.3202656195198,979.8141921494486,0,17,17,12.5,1,,1.079086116,0,0,26,614,3.076329760794254,0.6579104194244187,0.2783933884161544
ID4693,4693,5,0.23536932468414307,598.3245152021013,979.7671846850802,0,18,18,12.5,1,,0.984182777,0,0,25,560,2.9523378314073714,0.6301298081068711,0.2577196542483866
ID4786,4786,5,0.25344663858413696,598.8350001830406,980.7107395430762,0,19,19,12.5,1,,0.9912126537785588,0,0,27,564,3.1919121116174707,0.6698661202633454,0.24914505296604403
ID4663,4663,5,0.24475431442260742,598.5384327373072,978.6908786210399,0,20,20,12.5,1,,1.0949033391915641,0,0,23,623,2.9523430715482766,0.625079392,0.2852985415692819
ID4739,4739,5,0.26021742820739746,598.7804061807625,979.8223656494337,0,21,21,12.5,1,,1.063268892794376,0,0,21,605,2.9214247199129852,0.6478626355552679,0.2861806930806731
ID4760,4760,5,0.23485487699508667,599.2121019304511,980.1392544362726,0,22,22,12.5,1,,0.92970123,0,0,23,529,2.8591304354994347,0.6442184820385181,0.25480801651541685
ID4717,4717,5,0.27470242977142334,598.9845387837687,980.2244707156747,0,23,23,12.5,1,,0.9718804920913884,0,0,24,553,3.1716032311932167,0.7131067363950071,0.25511390184840854
ID4808,4808,5,0.21987915,598.5250997791331,980.5712831,0,24,24,12.5,1,,0.8804920913884007,0,0,24,501,2.959192368827954,0.6368996719972433,0.23154276775179017
ID4868,4868,5,0.23933851718902588,598.9198285132551,980.6926270803166,0,25,25,12.5,1,,1.0492091388400704,0,0,25,597,2.966545314,0.6183944398753278,0.2702852040650062
ID4826,4826,5,0.2300131916999817,598.9296164563578,980.4687922035318,0,26,26,12.5,1,,0.9314586994727593,0,0,25,530,2.9759383918541866,0.6391175004907809,0.24408454706623847
ID4847,4847,5,0.26430362462997437,598.8870349277822,979.9110073036677,0,27,27,12.5,1,,1.0263620386643233,0,0,24,584,3.0892261011309152,0.7919854247760827,0.29367271412481083
ID4895,4895,5,0.24461209774017334,598.7503563449742,980.1855107787404,0,28,28,12.5,1,,1.0193321616871704,0,0,26,580,3.126101875097556,0.6474972145039968,0.25630425218590586
ID4933,4933,5,0.23309653997421265,599.1182032552902,979.8793863957844,0,29,29,12.5,1,,1.093145869947276,0,0,26,622,2.998844633417116,0.6493247879847219,0.2870185355239629
ID4959,4959,5,0.2266298532485962,599.5108858,980.3795046492395,0,30,30,12.5,1,,0.9279437609841827,0,0,26,528,3.087926766,0.715888847,0.25075009422376215
ID4914,4914,5,0.2310301661491394,599.5433320035893,979.8801959607214,0,31,31,12.5,1,,0.9595782073813708,0,0,27,546,3.0621698726262765,0.7453982399418934,0.26765472953500846
ID5078,5078,5,0.23565149307250977,599.2302657808444,980.581375,0,32,32,12.5,1,,0.9314586994727593,0,0,25,530,3.0112251522836155,0.7157797231205996,0.25808824819472065
ID5006,5006,5,0.25721848011016846,599.0022888,980.3965479249271,0,33,33,12.5,1,,1.101933216168717,0,0,26,627,3.175635644883272,0.6769989708906584,0.28016237765465896
ID5030,5030,5,0.24726200103759766,600.0353843457383,980.2606502662999,0,34,34,12.5,1,,1.0439367311072056,0,0,26,594,3.0146069225354166,0.6698753702790282,0.2778327471196313
ID5056,5056,5,0.22347307205200195,599.7669215625898,980.7204122400565,0,35,35,12.5,1,,0.8980667838312829,0,0,23,511,2.8532437290253014,0.6535666470389335,0.24881005956232527
ID4986,4986,5,0.23598283529281616,599.8327628662607,980.4481544767273,0,36,36,12.5,1,,1.1036906854130053,0,0,22,628,2.8287016909297327,0.6028873667733476,0.2935103365884153
ID5106,5106,5,0.2216765284538269,600.5206463366405,980.6454368089663,0,37,37,12.5,1,,0.9384885764499121,0,0,21,534,2.7542691255217537,0.6835070600755525,0.27668185280873225
ID5129,5129,5,0.2444787621498108,600.8249569016854,979.7413939376856,0,38,38,12.5,1,,1.1546572934973638,0,0,21,657,2.8235647476383523,0.5938089296713364,0.30471639118021404
ID5159,5159,5,0.2712629437446594,600.2591021387061,979.4741756002135,0,39,39,12.5,1,,1.2741652021089631,0,0,25,725,3.0219939750661786,0.643864735,0.3302864081389965
ID5186,5186,5,0.2508837580680847,600.4230176040373,979.9167822657877,0,40,40,12.5,1,,1.108963093,0,0,23,631,2.9584101555199154,0.73869116,0.318514465
ID5244,5244,5,0.24393296241760254,600.2646999737938,979.7091141173521,0,41,41,12.5,1,,1.149384885764499,0,0,23,654,2.806651520009414,0.646530268,0.3216074698489126
ID5216,5216,5,0.23645591735839844,600.6188847732907,980.3222442435045,0,42,42,12.5,1,,0.9876977152899824,0,0,24,562,3.0201535160610207,0.5551235927932279,0.23348006258844825
ID5273,5273,5,0.27401989698410034,601.8059056237748,979.5591873266521,0,43,43,12.5,1,,1.2688927943760984,0,0,24,722,3.133153982422699,0.6679531104767461,0.3243660009724739
ID5299,5299,5,0.2505318522453308,602.3700099994863,979.8196101308088,0,44,44,12.5,1,,1.1458699472759226,0,0,24,652,3.158626906388398,0.5942132341704446,0.27043500417273386
