LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID79857,79857,9,0.2064390778541565,977.0667815634549,374.47503001664563,0,0,0,12.5,1,,1.0052724077328647,0,0,19,572,2.678482392591736,0.5204565218331826,0.2569421841150398
ID79913,79913,9,0.20187413692474365,978.735837,374.5281855901809,0,1,1,12.5,1,,0.9525483304042179,0,0,20,542,2.574153356,0.5954450460947613,0.2762119321048539
ID79794,79794,9,0.19797033071517944,982.2981998899065,376.77781120525333,0,2,2,12.5,1,,0.811950791,0,0,20,462,2.641382058823144,0.5956898528955429,0.22950925337343767
ID79940,79940,9,0.24166148900985718,987.4645075462367,371.7680247447262,0,3,3,12.5,1,,1.1687170474516695,0,0,16,665,2.5796478508186973,0.6505987104697575,0.3571499938745276
ID79773,79773,9,0.22338509559631348,988.0480848068909,366.7570252718827,0,4,4,12.5,1,,1.1054481546572934,0,0,14,629,2.5431740699095204,0.710826626,0.3612018568420845
ID79830,79830,9,0.24257493019104004,990.240524,361.53845741386726,0,5,5,12.5,1,,0.9771528998242531,0,0,17,556,2.610482318669774,0.7575980218131527,0.3226941124249825
ID79885,79885,9,0.17495962977409363,993.5257038736922,355.61553448204216,0,6,6,12.5,1,,0.7715289982425307,0,0,19,439,2.4696391542925187,0.6378886106327318,0.24333760684484326
ID79742,79742,9,0.22514396905899048,992.7437334710233,351.1014585475862,0,7,7,12.5,1,,1.0193321616871704,0,0,14,580,2.5656133941843287,0.79070097,0.3508679595794531
ID79968,79968,9,0.24068808555603027,992.5070856848206,349.51659268443245,0,8,8,12.5,1,,1.1915641476274166,0,0,16,678,2.671616429225859,0.692911415,0.36510417574304455
ID79995,79995,9,0.2551000714302063,993.1585713000443,347.0873836196156,0,9,9,12.5,1,,1.131810193321617,0,0,17,644,2.714435275580992,0.7432889690954207,0.3555596021527435
ID80022,80022,9,0.20349788665771484,994.5629148843652,341.3148765843015,0,10,10,12.5,1,,1.101933216168717,0,0,16,627,2.568802494567351,0.6508286951886141,0.3382355402330718
ID80053,80053,9,0.25672703981399536,994.5185232546979,335.9984901471009,0,11,11,12.5,1,,1.0720562390158173,0,0,14,610,2.6781739411030494,0.6762828942071846,0.32299059285878295
ID80086,80086,9,0.3083071708679199,995.8996080334194,336.33979116834007,0,12,12,12.5,1,,1.1933216168717047,0,0,17,679,3.2165764053385204,0.6995746761183085,0.3054129587101526
ID80177,80177,9,0.1617671251296997,994.9653951912916,338.8951913801838,0,13,13,12.5,1,,0.8875219683655536,0,0,20,505,2.280814580663044,0.4856241046188262,0.2543960857748512
ID80145,80145,9,0.1563267707824707,992.4519625396532,339.9217939621146,0,14,14,12.5,1,,0.8840070298769771,0,0,20,503,2.1601156007031643,0.6480229688423217,0.3218369175785497
ID80118,80118,9,0.20680314302444458,1003.8915229376305,345.36246897028764,0,15,15,12.5,1,,1.0456942003514937,0,0,15,595,2.5073174426934095,0.5122838312117035,0.28255481533966625
ID80209,80209,9,0.16515189409255981,1004.8278370056494,347.74449220193264,0,16,16,12.5,1,,0.8488576449912126,0,0,16,483,2.2277861798543577,0.704545298,0.3149863459384694
ID80276,80276,9,0.14177709817886353,1009.3324294187166,347.1178612033604,0,17,17,12.5,1,,0.7521968365553603,0,0,16,428,2.01580889,0.6655552965736697,0.2982203187881205
