LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID6441,6441,109,0.36196470260620117,1147.782453589705,824.1448650803327,0,9,9,10,1,,2.3925501432664755,0,0,21,835,4.0219300530522775,0.5514293629170587,0.422877338
ID6735,6735,109,0.39961421489715576,1152.0422142478822,822.9164937252867,0,10,10,10,1,,1.9684813753581663,0,0,27,687,4.313389103792439,0.4721444407750008,0.29272992809188375
ID6346,6346,109,0.29846811294555664,1154.3955491206282,829.5693390549727,0,11,11,10,1,,2.346704871060172,1,0,15,819,3.3831261093615796,0.5330103400450286,0.48234839038179067
ID6546,6546,109,0.4029735326766968,1154.0137932917514,821.1245589403701,0,12,12,10,1,,2.0343839541547277,0,0,21,710,4.237078868148927,0.47887898312953675,0.3109492471757551
ID6303,6303,109,0.34624528884887695,1163.936414717901,829.0233102555667,0,13,13,10,1,,1.994269340974212,0,0,25,696,3.854385671447331,0.4360682634581681,0.31422304722270966
ID6643,6643,109,0.3682734966278076,1166.8983374700244,832.3373604786602,0,14,14,10,1,,1.9197707736389684,0,0,18,670,3.419750604967833,0.4920197335104118,0.37024814440220066
ID6144,6144,109,0.3365931510925293,1168.3404770580144,837.4784791105358,0,15,15,10,1,,2.166189111747851,0,0,17,756,3.644536546983018,0.5325915055494607,0.4130968429204071
ID6921,6921,109,0.35778677463531494,1169.6022138817011,837.0450705999698,0,16,16,10,1,,1.6848137535816619,0,0,26,588,3.9257950043732572,0.44097966776035347,0.2626727311542251
ID7212,7212,109,0.2939800024032593,1168.9841907288915,841.4334646874731,0,17,17,10,1,,1.851002865329513,0,0,17,646,3.366609258499871,0.5046108839544512,0.36878800567391257
ID7404,7404,109,0.38623571395874023,1174.4691137462057,850.0257946596577,0,18,18,10,1,,2.1862464183381087,1,0,18,763,3.591534580127683,0.6096841837707314,0.4611193069318912
ID7023,7023,109,0.29655134677886963,1174.9536423957347,855.0144547373751,0,19,19,10,1,,2.303724928366762,1,0,17,804,3.389387238890336,0.45290659699542773,0.42375065096395137
ID7120,7120,109,0.31368935108184814,1176.3373955656505,855.4218035353939,0,20,20,10,1,,1.9369627507163323,0,0,23,676,3.4560513232023187,0.39888657690441787,0.3196229830359468
ID7596,7596,109,0.3840130567550659,1176.0991522205506,858.8550804,0,23,23,10,1,,2.2779369627507164,0,0,19,795,3.8244675516320124,0.5021227998952827,0.39820363537391185
ID7693,7693,109,0.28784453868865967,1181.660088548651,863.2536404112882,0,24,24,10,1,,1.845272206303725,0,0,27,644,3.728441748384049,0.34354112686499955,0.2530992420653775
ID7976,7976,109,0.4247478246688843,1181.6593109265657,864.5899977407668,0,27,27,10,1,,2.0601719197707737,0,0,22,719,4.265518116002426,0.5646092486041667,0.34858104142187757
ID8159,8159,109,0.3814133405685425,1194.7361499433043,872.2975781336346,0,28,28,10,1,,2.0859598853868193,0,0,21,728,3.721412568384928,0.4116080449946559,0.3268871567949208
ID8253,8253,109,0.37288379669189453,1197.2581850869553,874.6743408761887,0,29,29,10,1,,1.9340974212034383,0,0,27,675,4.106164499691632,0.41365566560935113,0.2756559280435736
ID8067,8067,109,0.34940528869628906,1197.6070638158765,878.0809148108011,0,30,30,10,1,,2.306590257879656,0,0,17,805,3.7000290626409384,0.4460817025881505,0.38460674152590274
ID8347,8347,109,0.362740159,1200.662853350192,880.2798209417953,0,31,31,10,1,,2.2148997134670485,1,0,25,773,3.772588108813933,0.4320099917882082,0.3542357709605081
ID8447,8447,109,0.43505334854125977,1203.5798062449664,883.4270601,0,32,32,10,1,,2.306590257879656,1,0,27,805,4.252178225579065,0.4049591845496194,0.31270623121082614
ID8640,8640,109,0.37883663177490234,1207.2744623373355,891.0194950087847,0,33,33,10,1,,2.2234957020057307,0,0,25,776,3.957593943,0.37826769631589224,0.3083903178389178
ID8545,8545,109,0.35528993606567383,1208.160013710599,893.5785775098822,0,34,34,10,1,,2.318051575931232,0,0,22,809,3.9405409348719163,0.4310116095071155,0.35435866598570637
ID8738,8738,109,0.2910045385360718,1208.8176337466189,898.3863803725351,0,35,35,10,1,,2.501432664756447,1,0,19,873,3.8778953897980957,0.41380541045913705,0.37759762
ID8834,8834,109,0.3372584581375122,1212.4023849548448,901.3391641502964,0,36,36,10,1,,2.0458452722063036,0,0,23,714,3.684881536970728,0.36909193294540626,0.29935132969722844
ID9019,9019,109,0.5401151180267334,1210.546609928572,902.3137221487526,0,37,37,10,1,,2.896848137535817,0,0,27,1011,5.119908890665006,0.55528732,0.4040179090482007
ID8928,8928,109,0.3009392023086548,1216.6174160015319,907.2998627,0,38,38,10,1,,1.842406876790831,0,0,23,643,3.5177433573568777,0.44945517669837876,0.32481268925263557
ID10664,10664,109,0.35714268684387207,1259.8673856634528,948.4720741835046,0,57,57,10,1,,2.054441260744986,0,0,20,717,3.9863148136135935,0.37550909950662253,0.28139030395177855
ID10753,10753,109,0.3047325611114502,1258.4523665945715,943.0807300620239,0,58,58,10,1,,2.0515759312320916,0,0,22,716,3.9737181238350177,0.4148948306666098,0.3027850288922147
ID11197,11197,109,0.3364837169647217,1264.7394806531806,938.6620827599695,0,59,59,10,1,,2.0687679083094554,0,0,21,722,3.8440690135631193,0.42619688169665204,0.32164838525994816
ID10932,10932,109,0.3890068531036377,1268.8800427200738,935.7686001785017,0,60,60,10,1,,2.146131805157593,0,0,26,749,3.986164029770057,0.5108758172052592,0.3640975830027374
ID11111,11111,109,0.44306492805480957,1270.642946,933.1218757,0,61,61,10,1,,2.315186246418338,0,0,26,808,4.291574715975336,0.6227909565329612,0.41407496165954755
ID11287,11287,109,0.3530513048171997,1269.2390878742897,922.1227848221836,0,63,63,10,1,,2.134670487106017,0,0,19,745,3.900585900252316,0.4316750532522459,0.3300224534959775
ID11377,11377,109,0.4168524742126465,1269.830178092532,919.1788920235929,0,64,64,10,1,,2.366762178,0,0,20,826,4.314188847,0.49371020936918725,0.36265295699020894
ID11464,11464,109,0.4643138647079468,1272.530250048835,917.1173295772087,0,65,65,10,1,,2.358166189111748,0,0,27,823,4.4901646113109965,0.513489161,0.3563642314063179
ID11553,11553,109,0.45627880096435547,1275.0116462749108,913.6036566556646,0,66,66,10,1,,2.5272206303724927,0,0,24,882,4.529276224185875,0.516281342,0.3799714668723795
ID11832,11832,109,0.5682497024536133,1277.4072472530208,912.6499569,0,67,67,10,1,,2.819484240687679,0,0,30,984,5.256530559820934,0.5927634754429787,0.39923685074564136
ID11643,11643,109,0.33666515350341797,1274.9828206567029,909.8285249354435,0,68,68,10,1,,1.9283667621776504,0,0,19,673,3.8045681741211763,0.4108688010810287,0.29520981810319413
ID11735,11735,109,0.4310026168823242,1276.6978732250677,902.8131580751287,0,69,69,10,1,,2.6361031518624642,0,0,23,920,4.453716354758061,0.5113048512272178,0.40049553479144784
ID11917,11917,109,0.4038149118423462,1270.3538243063012,908.5145534886327,0,70,70,10,1,,2.297994269340974,0,0,25,802,4.197361170196162,0.4701012315073749,0.3501440444926594
ID12005,12005,109,0.4141315221786499,1267.977218957846,903.1103199173689,0,71,71,10,1,,2.306590257879656,0,0,23,805,4.200504499806342,0.5463362796357977,0.3880208747891028
ID12092,12092,109,0.3622637987136841,1266.5467589598973,899.6271879,0,72,72,10,1,,2.329512893982808,0,0,23,813,4.216519925161898,0.46053040968001724,0.34840843942131455
ID12276,12276,109,0.4307410717010498,1264.1524484922065,893.1767254664611,0,73,73,10,1,,2.2349570200573066,0,0,23,780,4.255737683516928,0.5888676189073774,0.3892729980660399
ID12457,12457,109,0.3933558464050293,1264.6353477611626,887.8484401596754,0,74,74,10,1,,2.2607449856733526,0,0,21,789,4.269402030293596,0.5246643035499137,0.36443644742866294
ID12182,12182,109,0.412819505,1263.5679235235718,883.5979537559092,0,75,75,10,1,,2.4297994269340975,0,0,19,848,4.211891378305397,0.5699106408487029,0.41884669329755286
ID12543,12543,109,0.44211673736572266,1263.3758597139552,881.8878477422091,0,76,76,10,1,,2.4670487106017194,0,0,22,861,4.376948190265008,0.5689903588865379,0.4088094693942191
ID12634,12634,109,0.371792197,1263.7206355145945,877.6859643700897,0,77,77,10,1,,2.320916905444126,0,0,19,810,4.345051786,0.5110525073702112,0.36131051293980626
ID12364,12364,109,0.3980131149291992,1261.069197980951,872.3755372089909,0,78,78,10,1,,2.326647564469914,0,0,23,812,4.531740606,0.4316323134766939,0.30958364725289456
ID12725,12725,109,0.4291548728942871,1259.183864349439,867.9266476137965,0,79,79,10,1,,2.444126074498567,0,0,20,853,4.345747180724184,0.5444667642273466,0.3965353870573889
ID12996,12996,109,0.4398033618927002,1258.5002308940082,866.5802632389795,0,80,80,10,1,,2.664756446991404,0,0,22,930,4.600654783575695,0.5570675127650185,0.4144462925765133
ID12816,12816,109,0.516087532,1258.6182095711786,865.9925954999784,0,81,81,10,1,,2.825214899713467,0,0,33,986,5.232617119766761,0.5397976582925998,0.3785557674744604
ID12905,12905,109,0.4234888553619385,1253.815038668221,861.3514421203081,0,82,82,10,1,,2.2750716332378222,0,0,21,794,4.222134178435828,0.5243815580102297,0.3707206378713369
ID13083,13083,109,0.4491894245147705,1254.8985062958423,855.1916093514528,0,83,83,10,1,,2.4212034383954153,0,0,20,845,4.371762544212192,0.6025942520484194,0.4164914753616445
ID13173,13173,109,0.41374266147613525,1254.3306706786507,849.2819620343732,0,84,84,10,1,,2.372492836676218,0,0,21,828,4.256022079397861,0.5299454020269707,0.38617684386123946
ID13269,13269,109,0.5962419509887695,1253.101323795602,849.3183288506511,0,85,85,10,1,,3.103151862464183,0,0,33,1083,5.950535215218976,0.5670182768534351,0.3773983452522161
ID13363,13363,109,0.3851717710494995,1249.9222373283992,847.9325044732343,0,86,86,10,1,,2.312320916905444,0,0,28,807,4.373692586275943,0.41986484493203824,0.31267442177594795
ID13452,13452,109,0.3754391670227051,1245.669471322402,845.3360641,0,87,87,10,1,,2.2836676217765044,0,0,21,797,4.255124329748902,0.4705083069125628,0.3434396628397073
ID13542,13542,109,0.4344891309738159,1244.8679337137708,839.533765,0,88,88,10,1,,2.5272206303724927,0,0,17,882,4.041804324238771,0.6223146005580865,0.47970338521596745
ID13635,13635,109,0.42628419399261475,1243.1144394680177,834.8862373989596,0,89,89,10,1,,2.349570200573066,0,0,23,820,4.2498655947408865,0.563673576,0.3985885371785519
ID13728,13728,109,0.4597132205963135,1242.782519827727,833.0935717877528,0,90,90,10,1,,2.4126074498567336,0,0,21,842,4.587772519144295,0.5746991220814677,0.383846631
ID13816,13816,109,0.39379191398620605,1243.136453987321,829.1024837766967,0,91,91,10,1,,2.180515759312321,0,0,20,761,4.26413387,0.503078714,0.34230450299068943
ID13992,13992,109,0.4399625062942505,1242.2350362457262,824.2417359417614,0,92,92,10,1,,2.2492836676217767,0,0,20,785,4.338186601696674,0.5470061456029062,0.3666622198425167
ID13905,13905,109,0.3795778751373291,1240.7235696815712,818.9898682682456,0,93,93,10,1,,2.200573065902579,0,0,21,768,4.093013350984997,0.5227129535349674,0.3691202300609203
ID14077,14077,109,0.3823087215423584,1240.3778530292238,816.1966248663739,0,94,94,10,1,,2.200573065902579,0,0,16,768,4.0028581331181545,0.5237715800807375,0.377935468
ID14162,14162,109,0.4078632593154907,1239.838409445971,813.9393437616711,0,95,95,10,1,,2.103151862464183,0,0,19,734,4.186145228763184,0.5432342175368676,0.35370533550798333
ID14250,14250,109,0.336175799,1240.1306813295055,809.0204552714689,0,96,96,10,1,,1.9627507163323783,0,0,19,685,3.867977789741298,0.5067246748084187,0.3413102419329502
ID14339,14339,109,0.40867555141448975,1239.4025111423025,804.9598646787504,0,97,97,10,1,,2.2435530085959887,0,0,17,783,4.129477018134708,0.5997965042632563,0.4073900935368837
ID14427,14427,109,0.4323692321777344,1240.9724333556094,797.1007483285329,0,98,98,10,1,,2.5873925501432664,0,0,20,903,4.225872870189282,0.6001295207731393,0.4592675322660166
ID14706,14706,109,0.5440149307250977,1240.111155890816,795.9098982,0,99,99,10,1,,2.982808022922636,0,0,24,1041,5.137169277365042,0.6041984971991708,0.4373739946086994
ID14522,14522,109,0.42888176441192627,1238.1453408645496,793.1232581048192,0,100,100,10,1,,2.4555873925501435,0,0,24,857,4.4684595833079515,0.5529825301928193,0.39135636133886836
ID14614,14614,109,0.4154982566833496,1236.9200359793283,789.9400723485146,0,101,101,10,1,,2.432664756446991,0,0,20,849,4.251324209448221,0.49890719971922215,0.3809193711455335
ID14800,14800,109,0.4981815814971924,1237.8636423549458,787.5239274982968,0,102,102,10,1,,2.6246418338108883,0,0,21,916,4.628692400018825,0.5714040887964154,0.41237961286601466
ID14887,14887,109,0.4230918884277344,1238.070775206783,779.6469722514091,0,103,103,10,1,,2.5214899713467047,0,0,19,880,4.531210041509079,0.5410203844814915,0.3907313805944876
ID14975,14975,109,0.36868858337402344,1239.880174022731,776.8006047983718,0,104,104,10,1,,2.2750716332378222,0,0,21,794,3.992663215129924,0.40876066491912966,0.3306696019655208
ID15063,15063,109,0.3917452096939087,1237.2266632896235,775.9569629244196,0,105,105,10,1,,2.0659025787965617,0,0,26,721,4.217330228337552,0.43959345070740174,0.299166924
ID15149,15149,109,0.4287010431289673,1237.2388890991165,769.9148412945619,0,106,106,10,1,,2.4527220630372493,0,0,19,856,4.253622497435566,0.550606183,0.40950476695885013
ID15238,15238,109,0.5001866817474365,1239.397715429087,767.0049681320011,0,107,107,10,1,,2.7765042979942693,0,0,23,969,4.513252305,0.5759956890217018,0.4496793463297805
ID15408,15408,109,0.587705135,1238.940197998136,762.1718420489852,0,108,108,10,1,,3.180515759312321,0,0,25,1110,5.693217255799546,0.5352324004635304,0.3895274418749344
ID15326,15326,109,0.43036890029907227,1237.0874356278528,758.6315695,0,109,109,10,1,,2.5959885386819486,0,0,19,906,4.373389484836123,0.5043059903777869,0.39799035918708764
ID15492,15492,109,0.46935415267944336,1235.4557236576445,756.7540047629508,0,110,110,10,1,,2.7593123209169055,0,0,20,963,4.519365176073305,0.5512626121722168,0.43393695207796995
ID15574,15574,109,0.4633944034576416,1237.0651285136091,753.5212552428222,0,111,111,10,1,,2.679083094555874,0,0,23,935,4.549238065100629,0.5108095743334663,0.3982234363454287
ID15656,15656,109,0.42701292037963867,1238.2387047489271,747.3981007985467,0,112,112,10,1,,2.7363896848137537,1,0,22,955,4.370666278,0.46827482570430284,0.3993500575311551
