LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID528091,528091,127,0.9068350791931152,1299.6300774758452,942.7239367737951,0,0,0,10,1,,2.836676217765043,0,0,31,990,6.9260649092845235,0.4740864323771595,0.26344367962073384
ID527797,527797,127,0.8983790874481201,1299.6508003266658,942.6957191414461,0,1,1,10,1,,2.845272206303725,0,0,33,993,6.842993878954953,0.4888217340744615,0.27303320868481745
ID527367,527367,127,0.9297847747802734,1299.5680913786728,942.7590118871343,0,2,2,10,1,,2.8825214899713467,0,0,35,1006,6.888309140799416,0.5242888003164268,0.28786790137687157
ID528378,528378,127,0.9290781021118164,1299.6201145539292,942.6807504356697,0,3,3,10,1,,2.9054441260744985,0,0,35,1014,6.964581919311879,0.4814199831167431,0.2711398724086953
ID527509,527509,127,0.9136533737182617,1299.7373112814105,942.7416923882824,0,4,4,10,1,,2.839541547277937,0,0,34,991,6.834037178493636,0.4833712929280937,0.27078953123176774
ID527651,527651,127,0.9190118312835693,1299.667574783463,942.4973026052755,0,5,5,10,1,,2.9369627507163325,0,0,34,1025,6.817112759870735,0.538689936,0.3016585957721364
ID527936,527936,127,0.9149491786956787,1299.9395127455678,942.5567401799972,0,6,6,10,1,,2.8739255014326646,0,0,32,1003,6.966350303972114,0.45322036191294973,0.2573227187851478
ID528234,528234,127,0.9218776226043701,1299.836284986619,942.4965931602645,0,7,7,10,1,,3.0630372492836675,0,0,32,1069,6.8406772662691955,0.5401063021141088,0.31405934399785085
ID528520,528520,127,0.8842055797576904,1299.8788506663122,942.4982495337729,0,8,8,10,1,,2.9169054441260744,0,0,32,1018,6.6632010225919425,0.5177938033988122,0.2986850629403138
ID529069,529069,127,0.9206016063690186,1299.8424860668729,942.6732251,0,9,9,10,1,,2.848137535816619,0,0,35,994,6.924251752056471,0.47833949168752843,0.26618290632600644
ID528924,528924,127,0.949063778,1300.064986254897,942.7626395799095,0,10,10,10,1,,2.9083094555873927,0,0,30,1015,6.8579733573869115,0.5429699125903744,0.29846480378202833
ID528656,528656,127,0.9175193309783936,1300.3614715930219,942.7652785526917,0,11,11,10,1,,2.8825214899713467,0,0,31,1006,6.889560522887591,0.4757120260155704,0.2697450872599729
ID529343,529343,127,0.9144978523254395,1300.3277535846878,942.7145798057974,0,12,12,10,1,,2.8022922636103154,0,0,31,978,6.863060827781638,0.500145535,0.27226296994008387
ID529208,529208,127,0.8731238842010498,1300.3789666186049,942.6260064358104,0,13,13,10,1,,2.7277936962750715,0,0,33,952,6.768576057220157,0.4390715315040489,0.24592184089462724
ID528789,528789,127,0.9381415843963623,1300.4687798892235,942.6807766856638,0,14,14,10,1,,2.848137535816619,0,0,31,994,6.94828005,0.5158633551214269,0.27898976
ID529478,529478,127,0.9094235897064209,1300.4649089788993,942.6000998071144,0,15,15,10,1,,2.822349570200573,0,0,34,985,6.905558662459391,0.47212143583833766,0.2621513285045002
ID530530,530530,127,0.9567339420318604,1300.4711065168385,942.5256071667225,0,16,16,10,1,,2.839541547277937,0,0,36,991,7.141230118,0.5086930105123179,0.268139063
ID530135,530135,127,0.9065408706665039,1300.6249688426624,942.5886831091525,0,17,17,10,1,,2.9283667621776504,0,0,33,1022,6.991622484698903,0.45590500614307716,0.2623123968937335
ID530264,530264,127,0.9524598121643066,1300.648220872227,942.5694079904506,0,18,18,10,1,,3.011461318051576,0,0,35,1051,7.032754679046794,0.5376037203454186,0.2994329994711486
ID530394,530394,127,0.9352259635925293,1300.5818532023975,942.4118944582023,0,19,19,10,1,,3.037249283667622,0,0,30,1060,6.8250964709009345,0.5689946120425419,0.32276641709933807
ID529742,529742,127,0.9061656,1300.9292284338476,942.4133337829107,0,20,20,10,1,,3.1117478510028653,0,0,33,1086,6.866259717702993,0.5121119262771763,0.306969423
ID529606,529606,127,0.9213557243347168,1300.9612788776133,942.3656669860352,0,21,21,10,1,,3.103151862464183,0,0,32,1083,6.82462717,0.5200085676520406,0.31111328586197484
ID529872,529872,127,0.9435520172119141,1301.0171586949486,942.3935702506444,0,22,22,10,1,,3.0916905444126073,0,0,29,1079,6.745169813430053,0.5554796483437593,0.3273685420743368
ID530001,530001,127,0.9175586700439453,1301.1519628487843,942.1400235627237,0,23,23,10,1,,2.979942693409742,0,0,32,1040,6.720798819955533,0.5762107579305844,0.32417840981394663
ID530658,530658,127,0.901125431,1301.2202921793157,942.0833175,0,24,24,10,1,,2.9140401146131807,0,0,29,1017,6.643945736714679,0.5190224217062331,0.2997239036069643
ID531429,531429,127,0.9259719848632812,1301.2308694323342,942.1030671,0,25,25,10,1,,2.997134670487106,0,0,30,1046,6.738335416,0.5343274349967968,0.3097940347815717
ID530786,530786,127,0.9636452198028564,1301.2195789148782,942.0130884032624,0,26,26,10,1,,3.037249283667622,0,0,32,1060,6.951084377348072,0.5556812957527318,0.31214977208740896
ID531043,531043,127,0.9632911682128906,1301.2592413885475,942.0953640006039,0,27,27,10,1,,3.0343839541547277,0,0,31,1059,6.911922772671431,0.5332610383153904,0.3053693226121635
ID531174,531174,127,0.9389874935150146,1301.443019200314,942.1188306571499,0,28,28,10,1,,2.9111747851002865,0,0,30,1016,6.789580933172384,0.5590840880167874,0.3075125892098285
ID531302,531302,127,0.9463553428649902,1301.3733439705904,942.0808533934371,0,29,29,10,1,,2.822349570200573,0,0,29,985,6.740891187661045,0.6058336811608437,0.31591942765095204
ID530912,530912,127,0.9200735092163086,1301.5228179550345,941.6362521980878,0,30,30,10,1,,3.097421203438395,0,0,31,1081,6.857475088913291,0.5059837858705444,0.3035165158347104
ID531556,531556,127,0.9222447872161865,1301.6946679419884,941.9093127081683,0,31,31,10,1,,2.994269340974212,0,0,31,1045,6.700486459154736,0.5331970255842181,0.31081665000358083
ID531685,531685,127,0.9052855968475342,1301.6838161673386,941.8457084702637,0,32,32,10,1,,2.848137535816619,0,0,31,994,6.662847603534549,0.5219630079716645,0.29320184683907086
ID531813,531813,127,0.9157159328460693,1301.6453651606143,941.7353031733477,0,33,33,10,1,,2.9111747851002865,0,0,33,1016,6.859477548370847,0.5461974811583463,0.2998416570232879
ID531933,531933,127,0.933898926,1301.6253528600434,941.6517348,0,34,34,10,1,,2.853868194842407,0,0,33,996,6.866030675393973,0.5560364062726706,0.29705826599921564
ID532058,532058,127,0.9262905120849609,1301.8256201830877,941.7401887264263,0,35,35,10,1,,2.828080229226361,0,0,33,987,6.784381322167798,0.5414209487312566,0.2928365422042877
ID532184,532184,127,0.9017765522003174,1302.1766038424996,941.9217324832041,0,36,36,10,1,,2.9541547277936964,0,0,30,1031,6.5392858927779525,0.5423734541546601,0.3177179798778771
ID532447,532447,127,0.9384591579437256,1302.1579010444373,942.2154499469318,0,37,37,10,1,,2.974212034383954,0,0,31,1038,6.685627041042875,0.5882385473315513,0.3295319471920312
ID532316,532316,127,0.961601973,1302.2090003518417,942.1998237570284,0,38,38,10,1,,2.994269340974212,0,0,31,1045,6.822458799924869,0.5824149760962323,0.3230666190946002
ID532576,532576,127,1.001187801361084,1302.2419315512861,942.1135262201008,0,39,39,10,1,,3.108882521489971,0,0,32,1085,7.144216868712315,0.5772259236826165,0.31851625307208603
ID532701,532701,127,0.9130070209503174,1302.337059386346,942.0516786867087,0,40,40,10,1,,2.9054441260744985,0,0,31,1014,6.786540020418134,0.513575729,0.29053231549262726
ID532961,532961,127,0.9168767929077148,1302.2180702410321,941.7851043,0,41,41,10,1,,2.819484240687679,0,0,31,984,6.709837414128047,0.5182750423501363,0.28687817731345305
ID533219,533219,127,0.9494123458862305,1302.478060945455,941.8602341005083,0,42,42,10,1,,3.022922636103152,0,0,30,1055,6.741494560178563,0.5319055880337644,0.3113890900968232
ID532833,532833,127,0.918947697,1302.5505952974981,941.9418854106096,0,43,43,10,1,,3.0687679083094554,0,0,29,1071,6.585500786122846,0.5592390875365064,0.3342643331589939
ID533352,533352,127,0.929633379,1302.5566483605987,942.0405589275384,0,44,44,10,1,,3.017191977077364,0,0,30,1053,6.771707718565722,0.5367059785403763,0.31122923647196127
ID533089,533089,127,0.9308514595031738,1302.663337433812,942.1142297867093,0,45,45,10,1,,2.991404011461318,0,0,30,1044,6.683951918810636,0.5654730674238414,0.32332409816396546
ID533479,533479,127,0.912114143,1302.837080328826,942.1436358155026,0,46,46,10,1,,2.9369627507163325,0,0,29,1025,6.624712785037602,0.5403103705028074,0.3110258200587411
ID533605,533605,127,0.8762531280517578,1302.8158762089265,942.2432708874853,0,47,47,10,1,,3,0,0,29,1047,6.508614980586671,0.48953140578265203,0.3029657701496213
ID533734,533734,127,0.9180014133453369,1302.797103978682,942.1958889753826,0,48,48,10,1,,3.0401146131805157,0,0,29,1061,6.471297902163845,0.5987279840483631,0.3518710525725882
ID533859,533859,127,0.9091780185699463,1302.764776,942.0916873,0,49,49,10,1,,3.0659025787965617,0,0,30,1070,6.625769146565951,0.5174722465273007,0.31558645255347095
ID533989,533989,127,0.8974769115447998,1302.6878553323638,941.9485641,0,50,50,10,1,,2.951289398280802,0,0,29,1030,6.642810459733062,0.4934566282801476,0.29359341110794185
ID534236,534236,127,0.9202358722686768,1302.8740165761153,941.9028375504071,0,51,51,10,1,,2.979942693409742,0,0,30,1040,6.704531749027518,0.5127449462717345,0.30130416434720236
ID534363,534363,127,0.9187326431274414,1302.935668149545,941.8850629229372,0,52,52,10,1,,2.8939828080229226,0,0,30,1010,6.626114602,0.5204946187313945,0.29901870470250247
ID534487,534487,127,0.9528822898864746,1303.058303011998,941.859006,0,53,53,10,1,,2.8624641833810887,0,0,32,999,6.826545187553348,0.556649291,0.29988860879980567
ID534113,534113,127,0.9181642532348633,1303.314046367752,941.8589111659036,0,54,54,10,1,,2.825214899713467,0,0,32,986,6.7048485863406615,0.5393764783519893,0.29528383051668483
ID534609,534609,127,0.9476616382598877,1303.2756791591123,941.554472,0,55,55,10,1,,2.8825214899713467,0,0,36,1006,7.011932231832997,0.517841886,0.2805016897396309
ID534734,534734,127,0.8965096473693848,1303.558044588195,941.6099072024809,0,56,56,10,1,,2.9312320916905446,0,0,33,1023,6.5929145113106005,0.5597711108593753,0.31911878291965234
ID534861,534861,127,0.909142017,1303.481482070479,941.6171674082716,0,57,57,10,1,,2.7765042979942693,0,0,33,969,6.770576839048389,0.5080981497309992,0.2763253194682573
ID534985,534985,127,0.9419727325439453,1303.4916882552282,941.6200551662953,0,58,58,10,1,,2.816618911174785,0,0,35,983,6.948964946,0.5489119214428718,0.28728563205437213
ID535110,535110,127,0.9463546276092529,1303.6251202781007,941.6276856894142,0,59,59,10,1,,3.0573065902578795,0,0,34,1067,6.934184408735676,0.5425621553126218,0.31015617085757907
ID535232,535232,127,0.9397222995758057,1303.8595723237004,942.0462586721114,0,60,60,10,1,,2.9369627507163325,0,0,33,1025,6.825116979,0.560857623,0.3092485500526646
ID535357,535357,127,0.9094288349151611,1304.064003119567,941.8823595,0,61,61,10,1,,2.9111747851002865,0,0,32,1016,6.686804302268283,0.525454236,0.29992687156406356
ID535480,535480,127,0.8869147300720215,1303.9693309715967,942.2033833772429,0,62,62,10,1,,2.8739255014326646,0,0,32,1003,6.7908941571934465,0.4591466883618143,0.26633671728487757
ID535606,535606,127,0.8797385692596436,1304.0715060185228,942.0730300454766,0,63,63,10,1,,2.8739255014326646,0,0,30,1003,6.516216006273196,0.5151425070070496,0.299905157
ID535731,535731,127,0.8723776340484619,1304.030906330658,941.9951132996674,0,64,64,10,1,,2.848137535816619,0,0,31,994,6.585195711271016,0.46725217007263464,0.27546652661014953
ID535852,535852,127,0.8936209678649902,1304.2317523599688,942.0228433380162,0,65,65,10,1,,2.9312320916905446,0,0,31,1023,6.574583062301752,0.46285953844696043,0.282136046
ID536232,536232,127,0.9053730964660645,1304.3310380436405,941.9712728686799,0,66,66,10,1,,2.828080229226361,0,0,31,987,6.653511045675367,0.48886928404018065,0.2791303241762784
ID536101,536101,127,0.8722739219665527,1304.6156488876586,941.9963786,0,67,67,10,1,,2.822349570200573,0,0,28,985,6.381768589170671,0.5479149787509989,0.3130875639765568
ID535978,535978,127,0.8569533824920654,1304.7047258319371,941.9472765953446,0,68,68,10,1,,2.9083094555873927,0,0,27,1015,6.288802743761252,0.499828644,0.3082351309934319
ID536355,536355,127,0.9266505241394043,1304.4351919462833,941.9551908771458,0,69,69,10,1,,2.7822349570200573,0,0,29,971,6.6144759952518495,0.5364705134722928,0.2937311328510167
ID536608,536608,127,0.8651995658874512,1304.6810362471406,941.9823017985035,0,70,70,10,1,,2.7650429799426934,0,0,28,965,6.280496522110285,0.5419910766856353,0.3094911099046879
ID536479,536479,127,0.9397060871124268,1304.6179446799506,941.9102817332885,0,71,71,10,1,,2.8882521489971347,0,0,30,1008,6.725453843979789,0.5699510547467513,0.31181352798068485
ID536862,536862,127,0.930354118,1304.6843584869116,941.9909576094007,0,72,72,10,1,,2.891117478510029,0,0,30,1009,6.613696703998526,0.5441813010616051,0.30810360908440126
ID536736,536736,127,0.8963661193847656,1304.9220107856102,941.7677679411432,0,73,73,10,1,,2.7793696275071635,0,0,30,970,6.466983223674063,0.5255220829790409,0.2961058858436238
ID536987,536987,127,0.8812551498413086,1305.0030617136315,941.8455810156872,0,74,74,10,1,,2.7965616045845274,0,0,29,976,6.558874806,0.48419760475384904,0.2781992503912059
ID537110,537110,127,0.9026448726654053,1304.8456091521855,942.1561871223656,0,75,75,10,1,,2.7765042979942693,0,0,32,969,6.568508844068634,0.5421590488737693,0.2972070458582229
ID537234,537234,127,0.8288187980651855,1304.9260661260707,942.1059830673463,0,76,76,10,1,,2.661891117,0,0,29,929,6.300452262516436,0.4939766817417811,0.27939021175483536
ID537356,537356,127,0.8598220348358154,1305.0872521441106,942.2671175635827,0,77,77,10,1,,2.7478510028653296,0,0,30,959,6.4205602953692225,0.5341744948332895,0.29802907619259417
ID537475,537475,127,0.867823601,1305.0088213264833,942.3286489,0,78,78,10,1,,2.8022922636103154,0,0,30,978,6.522145776891694,0.5127480997236455,0.29126638484130785
ID537594,537594,127,0.8757388591766357,1305.0821097664996,942.3132209065012,0,79,79,10,1,,2.7851002865329515,0,0,29,972,6.332021004725231,0.5488503356520739,0.31172595686910953
ID537713,537713,127,0.8775687217712402,1305.0215852733982,942.4624929733294,0,80,80,10,1,,2.7277936962750715,0,0,28,952,6.3470375932548295,0.5547775954035127,0.30670516279151744
ID538082,538082,127,0.8596265316009521,1305.3152174401787,941.9989650620245,0,81,81,10,1,,2.693409742120344,0,0,32,940,6.5346544910393805,0.4863748181205512,0.26974446054816764
ID537961,537961,127,0.8833732604980469,1305.494117,941.9614248126153,0,82,82,10,1,,2.719197708,0,0,30,949,6.470641340275129,0.5541300106792549,0.29967311180412765
ID538206,538206,127,0.8735597133636475,1305.4555407100677,941.9649931825788,0,83,83,10,1,,2.7449856733524354,0,0,31,958,6.572824522081055,0.48264722472135335,0.2719005112714299
ID537836,537836,127,0.8562664985656738,1305.4248829088863,941.8537921520416,0,84,84,10,1,,2.7163323782234956,0,0,30,948,6.369583997640692,0.4953664147223136,0.28254054145819085
ID538457,538457,127,0.8838610649108887,1305.6243006177078,941.8755723050275,0,85,85,10,1,,2.9197707736389686,0,0,31,1019,6.510767734993197,0.5241204490710429,0.3084312432926446
ID538329,538329,127,0.8693358898162842,1305.6739636893067,941.6567016606068,0,86,86,10,1,,2.684813753581662,0,0,31,937,6.441453732386576,0.5734132921737504,0.3037982089596224
ID538580,538580,127,0.8563158512115479,1305.9415256479804,941.7121231,0,87,87,10,1,,2.6246418338108883,0,0,28,916,6.254613947546452,0.5536594192100882,0.2990793333116372
ID538702,538702,127,0.8135955333709717,1305.8242240870363,941.5448466518046,0,88,88,10,1,,2.690544413,0,0,29,939,6.230389647729372,0.4289191251796187,0.2592523580570661
ID538947,538947,127,0.8282010555267334,1305.839175470804,941.5969195083062,0,89,89,10,1,,2.6017191977077365,0,0,27,908,6.139573670211799,0.509072023,0.28590481193436146
ID538823,538823,127,0.8365583419799805,1305.8882027931504,941.4039386318711,0,90,90,10,1,,2.670487106017192,0,0,29,932,6.205092925196351,0.5455872926015035,0.3038385672054278
ID539072,539072,127,0.8358645439147949,1305.8130465137638,940.9655509156338,0,91,91,10,1,,2.7965616045845274,0,0,32,976,6.358665884,0.47242876768974207,0.2822217121097577
ID539194,539194,127,0.8952136039733887,1305.9877531844081,941.1041373,0,92,92,10,1,,2.816618911174785,0,0,29,983,6.404080867211099,0.5789891300841854,0.3225466601595365
ID539315,539315,127,0.8392624855041504,1306.0082787342863,941.1517796707775,0,93,93,10,1,,2.7306590257879657,0,0,27,953,6.156176682491022,0.5023111858864531,0.29661925673541556
ID539559,539559,127,0.7843000888824463,1306.1546431210961,941.1645106,0,94,94,10,1,,2.5444126074498565,0,0,27,888,5.941419391104283,0.49150072850898485,0.2822461465087898
ID539437,539437,127,0.8272221088409424,1306.2515146763683,941.2501327,0,95,95,10,1,,2.621776504297994,0,0,28,915,6.074270804012679,0.5207159883427459,0.2955863084385976
ID539675,539675,127,0.7909402847290039,1306.434619499706,941.5503872459478,0,96,96,10,1,,2.487106017191977,0,0,26,868,6.019411123935458,0.44560471808694757,0.2547243782786086
ID539794,539794,127,0.7996149063110352,1306.4335247806982,941.7232244866295,0,97,97,10,1,,2.4469914040114613,0,0,27,854,5.8952224327445935,0.5212538687093511,0.2844525549048052
ID539917,539917,127,0.8111991882324219,1306.4784614863456,941.5552665702202,0,98,98,10,1,,2.518624641833811,0,0,27,879,6.026552582861012,0.4982903262242394,0.2779783507775532
ID540037,540037,127,0.7967751026153564,1306.450068571521,941.6145627894196,0,99,99,10,1,,2.438395415472779,0,0,27,851,5.811187560747443,0.4892143022174042,0.27568375950691515
ID540157,540157,127,0.8764078617095947,1306.5589166209936,941.7136081569447,0,100,100,10,1,,2.859598853868195,0,0,28,998,6.323219467669969,0.5299692238547065,0.3133031848368378
ID540273,540273,127,0.8248903751373291,1306.8493485422578,941.6995295,0,101,101,10,1,,2.7163323782234956,0,0,29,948,6.129567709308739,0.48919311084474165,0.29114703601083675
ID540505,540505,127,0.7817323207855225,1307.0292991621402,941.6634494,0,102,102,10,1,,2.5730659025787967,0,0,26,898,5.883785146,0.4595323630945922,0.27537624461854937
ID540386,540386,127,0.8365283012390137,1307.0597395457974,941.5916939702001,0,103,103,10,1,,2.6991404011461317,0,0,28,942,6.116542892853438,0.4917244076711005,0.29092605372976543
ID540623,540623,127,0.7989184856414795,1307.0889598324452,941.4404617931218,0,104,104,10,1,,2.7106017191977076,0,0,27,946,6.022889952,0.49126693019004547,0.29651926870386175
ID540737,540737,127,0.8379945755004883,1307.1573936585612,941.5658533599828,0,105,105,10,1,,2.7048710601719197,0,0,30,944,6.217929608670734,0.4713345894076628,0.27870748288216673
ID540857,540857,127,0.8202095031738281,1307.1234667640183,941.3823600149212,0,106,106,10,1,,2.555873925501433,0,0,29,892,6.008174617713195,0.5852599686313976,0.3141052560527194
ID540974,540974,127,0.8053185939788818,1307.2160652182445,941.1932931772259,0,107,107,10,1,,2.530085959885387,0,0,31,883,6.132383913606034,0.5080739334639978,0.27799706917951955
ID541092,541092,127,0.8375771045684814,1307.3445646608823,941.1381651049248,0,108,108,10,1,,2.5902578796561606,0,0,30,904,6.1341344921504435,0.5683755249639864,0.3060589030834093
ID541206,541206,127,0.8100423812866211,1307.4695984397326,941.4096183613063,0,109,109,10,1,,2.6131805157593124,0,0,32,912,6.144051269697929,0.5226294403990828,0.2919740296069786
ID541319,541319,127,0.7814249992370605,1307.5443424705309,941.5193217991613,0,110,110,10,1,,2.4412607449856734,0,0,29,852,5.901014389047674,0.5599031622987373,0.29698380809882713
ID541434,541434,127,0.781937838,1307.8815780621032,941.8642070169109,0,111,111,10,1,,2.5644699140401146,0,0,27,895,5.9140878531577545,0.4879430741843329,0.28439546982044506
ID541789,541789,127,0.7428169250488281,1307.725509155511,941.7519656008876,0,112,112,10,1,,2.4785100286532953,0,0,28,865,5.736325274830875,0.4617473474716678,0.2729725654007344
ID541671,541671,127,0.8158116340637207,1307.7395703954194,941.9333686315175,0,113,113,10,1,,2.7564469914040113,0,0,33,962,6.220169730625158,0.5116205140745357,0.2999732842049789
ID541554,541554,127,0.7716131210327148,1307.4340784792082,941.8116469144782,0,114,114,10,1,,2.4842406876790832,0,0,29,867,6.094835604456551,0.425576049,0.2433595863570597
ID541909,541909,127,0.7923433780670166,1307.614962984158,941.9362714340972,0,115,115,10,1,,2.4670487106017194,0,0,29,861,5.913862309378459,0.5610162781066974,0.2998503376360283
ID542028,542028,127,0.7760608196258545,1307.7092858674189,941.9666705190068,0,116,116,10,1,,2.469914040114613,0,0,29,862,5.86263595,0.5185236281054005,0.287717253
ID542148,542148,127,0.8237948417663574,1307.6010721152986,941.6899175135222,0,117,117,10,1,,2.5530085959885387,0,0,30,891,6.133633802525963,0.5553240170738697,0.29722819717781196
ID542389,542389,127,0.8385498523712158,1307.7967643541726,941.6977848881056,0,118,118,10,1,,2.656160458452722,0,0,32,927,6.198057550512618,0.5660842212212781,0.30980943105207315
ID542506,542506,127,0.7473924160003662,1307.628646894347,941.8258903745102,0,119,119,10,1,,2.432664756446991,0,0,28,849,5.804196762910108,0.4715958629835177,0.268628174
ID542269,542269,127,0.8154251575469971,1307.6819064318308,941.6764390134151,0,120,120,10,1,,2.5501432664756445,0,0,29,890,5.881583494663924,0.5894794976438608,0.3215985508050865
ID542740,542740,127,0.8166341781616211,1307.7860937249097,941.7027136195458,0,121,121,10,1,,2.627507163323782,0,0,26,917,6.008991330821281,0.5430420668233927,0.3077712400812898
ID542621,542621,127,0.8360607624053955,1307.6943652212515,941.8252909139586,0,122,122,10,1,,2.5730659025787967,0,0,28,898,6.0513575040808885,0.5287483826417506,0.2941312276816281
ID542975,542975,127,0.7595136165618896,1307.8445778241346,941.4701171486528,0,123,123,10,1,,2.530085959885387,0,0,29,883,5.708668065717581,0.5240349665679199,0.30478656269470744
ID542862,542862,127,0.8592581748962402,1307.8777450406865,941.6449071876469,0,124,124,10,1,,2.7851002865329515,0,0,28,972,6.106074448997108,0.4982392309102994,0.3033650143493443
ID543223,543223,127,0.8156552314758301,1307.693820779854,941.4970947548843,0,125,125,10,1,,2.5730659025787967,0,0,26,898,5.841140953803126,0.5781725722624182,0.32276483541031775
ID543344,543344,127,0.8029665946960449,1307.7264611086857,941.6546418409519,0,126,126,10,1,,2.510028653295129,0,0,27,876,6.043238574675088,0.5239239693816509,0.285590596
ID543101,543101,127,0.7557072639465332,1307.5815656053992,941.5238841039856,0,127,127,10,1,,2.518624641833811,0,0,28,879,5.832215559531326,0.45865013666243754,0.2715752992740546
ID543466,543466,127,0.8130495548248291,1307.7269226417925,941.6822905017102,0,128,128,10,1,,2.661891117,0,0,29,929,5.922415813,0.5157569865188179,0.30587003148369263
ID543587,543587,127,0.8298304080963135,1307.8576696912169,941.7887305455621,0,129,129,10,1,,2.7249283667621778,0,0,30,951,6.0452301714090035,0.5368100996367259,0.3149000405647472
ID543709,543709,127,0.8392593860626221,1307.853369634133,941.7961446630321,0,130,130,10,1,,2.690544413,0,0,27,939,5.9996596638537385,0.5640224859462836,0.3234424152921013
ID543955,543955,127,0.8345963954925537,1307.5699236843811,941.6734163366243,0,131,131,10,1,,2.679083094555874,0,0,30,935,6.059109534599195,0.5557326357043697,0.3158917729845314
ID543830,543830,127,0.780895472,1307.8659373226803,941.4423098399191,0,132,132,10,1,,2.687679083094556,0,0,29,938,5.8025353703620475,0.5645730008633012,0.33428268703548525
ID544071,544071,127,0.820563793,1307.947944753744,941.7987941253136,0,133,133,10,1,,2.670487106017192,0,0,27,932,5.986840458045622,0.5260779288247217,0.30753614529122236
ID544310,544310,127,0.8554720878601074,1307.9133059201386,941.8335610003091,0,134,134,10,1,,2.713467048710602,0,0,27,947,6.145119245,0.5353082215751034,0.30791622307230543
ID544190,544190,127,0.788773775,1307.9725941924335,941.8026703593875,0,135,135,10,1,,2.567335243553009,0,0,28,896,5.932006411,0.48104089219330853,0.28114211859726573
ID544431,544431,127,0.8243045806884766,1308.249979742991,941.8138214177418,0,136,136,10,1,,2.690544413,0,0,27,939,6.136984825526311,0.4556983894992926,0.27448663539386253
ID544548,544548,127,0.8333296775817871,1308.2402800764442,941.7647007309874,0,137,137,10,1,,2.6246418338108883,0,0,27,916,5.993250053815147,0.4971569417390492,0.290846488
ID544668,544668,127,0.7787766456604004,1308.2848278734532,941.6618747329061,0,138,138,10,1,,2.530085959885387,0,0,25,883,5.792616708010554,0.47454123248970964,0.28113020699791286
ID544794,544794,127,0.8084859848022461,1308.1316914226384,941.4179025226235,0,139,139,10,1,,2.7793696275071635,0,0,26,970,5.937415809764413,0.5150854599657816,0.3182885374926135
ID544915,544915,127,0.8401727676391602,1308.0162795187496,941.3481591947399,0,140,140,10,1,,2.7220630372492836,0,0,26,950,5.950958609780881,0.546955545,0.32345617041690006
