LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID43081,43081,3,0.23770386,1002.068129,377.1949244,0,0,0,22.5,1,,1.18407386,0,0,33,2052,2.760271646,0.736157462,0.363779794
ID43101,43101,3,0.173457146,1008.27112,378.3676034,0,1,1,22.5,1,,0.992498557,0,0,33,1720,2.349746004,0.77921279,0.369970538
ID43076,43076,3,0.134685576,1010.470486,382.4037673,0,2,2,22.5,1,,0.855741489,0,0,30,1483,2.028653772,0.759380705,0.364136643
ID43096,43096,3,0.120341003,1015.497122,372.9583654,0,3,3,22.5,1,,0.784766301,0,0,25,1360,1.939428892,0.600184566,0.303536712
ID43107,43107,3,0.145250142,1012.487167,368.4121168,0,4,4,22.5,1,,0.909982689,0,0,18,1577,1.845342007,0.698452726,0.405573725
ID43091,43091,3,0.15799433,1003.478282,363.8479129,0,5,5,22.5,1,,0.963069821,0,0,21,1669,2.097732812,0.638302409,0.357742067
ID43070,43070,3,0.151577115,1007.436071,360.8258761,0,6,6,22.5,1,,1.04558569,0,0,28,1812,2.148284499,0.64837642,0.382885262
ID43086,43086,3,0.139341116,1004.453868,360.8447691,0,7,7,22.5,1,,0.95441431,0,0,12,1654,1.839613928,0.586205431,0.383469347
ID43154,43154,3,0.137496471,1004.42295,356.8283917,0,8,8,22.5,1,,0.937680323,0,0,12,1625,1.828891415,0.625988346,0.394771413
ID43130,43130,3,0.1113469,1001.214703,352.6660227,0,9,9,22.5,1,,0.801500289,0,0,15,1389,1.700379678,0.59351454,0.351126094
ID43124,43124,3,0.120275974,995.591875,354.1440208,0,10,10,22.5,1,,0.884593191,0,0,19,1533,1.784413955,0.542101739,0.348534481
ID43118,43118,3,0.140302837,991.1774479,353.5987706,0,11,11,22.5,1,,0.986151183,0,0,17,1709,1.760758357,0.694640209,0.45915165
ID43135,43135,3,0.138955951,990.6191764,350.1835035,0,12,12,22.5,1,,1.010386613,0,0,19,1751,1.828029935,0.524018787,0.380093824
ID43141,43141,3,0.126459002,988.7050622,345.4535923,0,13,13,22.5,1,,0.868436238,0,0,12,1505,1.643449356,0.544205181,0.372451111
ID43148,43148,3,0.131817162,989.1445621,342.8812286,0,14,14,22.5,1,,0.895556838,0,0,11,1552,1.761811965,0.619251352,0.388791078
ID43112,43112,3,0.118029475,992.6520059,337.7618151,0,15,15,22.5,1,,0.930178881,0,0,13,1612,1.811011935,0.533345573,0.357308879
ID43171,43171,3,0.14925611,986.9671195,335.9597275,0,16,16,22.5,1,,1.008078477,0,0,12,1747,1.881581889,0.716548961,0.447291751
ID43159,43159,3,0.13575691,990.6586721,332.9510567,0,17,17,22.5,1,,0.993652626,0,0,18,1722,1.89823824,0.525790122,0.360770888
ID43177,43177,3,0.143420637,981.0169707,335.653048,0,18,18,22.5,1,,1.066935949,0,0,11,1849,2.022140074,0.628158842,0.407126914
ID43165,43165,3,0.161833644,982.0565027,335.3167588,0,19,19,22.5,1,,1.080784766,0,0,18,1873,2.017917737,0.64014072,0.418080677
ID43182,43182,3,0.191079021,981.0796612,339.8165702,0,20,20,22.5,1,,1.170225043,0,0,18,2028,2.14900799,0.651267776,0.429539827
ID43187,43187,3,0.140831709,986.8060814,338.8500919,0,21,21,22.5,1,,0.995960762,0,0,16,1726,1.868817247,0.628060647,0.411184177
ID43192,43192,3,0.139399111,994.7262557,334.8978216,0,22,22,22.5,1,,0.87305251,0,0,17,1513,1.800062796,0.537448764,0.339093232
