Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1508,1508,10550,0.774,945.143,715.566,0,18,18,12.500,1,-10921639,5.722,5,0,26,3256,4.583,42.194,0.319,0.605
ID1586,1586,10550,0.731,942.612,712.932,0,19,19,12.500,1,-10921639,5.692,5,0,27,3239,4.455,43.090,0.314,0.611
ID1426,1426,10550,0.789,937.733,707.583,0,20,20,12.500,1,-10921639,5.787,5,0,24,3293,4.780,43.519,0.300,0.559
ID1827,1827,10550,0.746,934.984,704.452,0,21,21,12.500,1,-10921639,5.935,5,0,26,3377,4.582,44.248,0.309,0.611
ID1907,1907,10550,0.761,932.673,701.438,0,22,22,12.500,1,-10921639,5.715,5,0,26,3252,4.621,44.634,0.331,0.615
ID1984,1984,10550,0.783,930.500,699.346,0,23,23,12.500,1,-10921639,5.749,5,0,23,3271,4.704,41.844,0.336,0.614
ID2145,2145,10550,0.813,927.792,696.079,0,24,24,12.500,1,-10921639,5.916,5,0,26,3366,4.627,43.267,0.357,0.673
ID2223,2223,10550,0.764,925.293,691.360,0,25,25,12.500,1,-10921639,6.065,5,0,24,3451,4.619,43.446,0.312,0.625
ID2305,2305,10550,0.651,924.512,689.859,0,26,26,12.500,1,-10921639,5.459,4,0,24,3106,4.656,42.720,0.293,0.531
ID2065,2065,10550,0.679,923.068,687.803,0,27,27,12.500,1,-10921639,6.019,5,0,26,3425,5.211,40.319,0.328,0.571
ID2387,2387,10550,0.707,924.538,697.718,0,28,28,12.500,1,-10921639,6.213,5,0,25,3535,5.210,42.761,0.317,0.574
ID2553,2553,10550,0.710,921.311,702.416,0,29,29,12.500,1,-10921639,6.721,5,0,34,3824,5.681,38.851,0.318,0.570
ID2470,2470,10550,0.675,926.380,704.241,0,31,31,12.500,1,-10921639,6.049,5,0,27,3442,4.587,44.861,0.271,0.563
ID2715,2715,10550,0.743,928.535,701.338,0,32,32,12.500,1,-10921639,5.951,5,0,23,3386,4.651,40.070,0.312,0.609
ID2793,2793,10550,0.722,929.224,699.039,0,33,33,12.500,1,-10921639,5.923,5,0,24,3370,4.811,40.185,0.274,0.529
ID2873,2873,10550,0.839,931.863,695.334,0,34,34,12.500,1,-10921639,6.373,5,0,24,3626,4.966,43.655,0.337,0.647
ID3118,3118,10550,0.784,933.855,691.087,0,35,35,12.500,1,-10921639,5.902,5,0,25,3358,4.921,41.130,0.318,0.579
ID2950,2950,10550,0.708,935.027,687.812,0,36,36,12.500,1,-10921639,6.195,5,0,26,3525,5.139,40.613,0.273,0.517
ID3271,3271,10550,0.731,935.408,687.628,0,37,37,12.500,1,-10921639,5.763,4,0,30,3279,4.984,40.733,0.294,0.526
ID3035,3035,10550,0.711,937.361,686.178,0,38,38,12.500,1,-10921639,5.638,4,0,25,3208,4.697,43.504,0.262,0.498
ID3192,3192,10550,0.814,938.165,684.751,0,39,39,12.500,1,-10921639,6.012,5,0,26,3421,5.031,43.355,0.328,0.591
ID3582,3582,10550,0.847,941.149,680.582,0,40,40,12.500,1,-10921639,6.448,5,0,26,3669,5.328,40.671,0.353,0.632
ID3740,3740,10550,0.798,942.252,679.983,0,41,41,12.500,1,-10921639,6.547,5,0,29,3725,5.357,41.014,0.341,0.621
ID3818,3818,10550,0.761,944.715,677.568,0,42,42,12.500,1,-10921639,5.956,4,0,28,3389,4.810,44.316,0.347,0.638
ID3501,3501,10550,0.626,945.440,676.362,0,43,43,12.500,1,-10921639,6.067,5,0,26,3452,4.989,40.082,0.303,0.566
ID3661,3661,10550,0.835,945.076,676.602,0,44,44,12.500,1,-10921639,6.773,5,0,29,3854,5.721,40.117,0.368,0.636
ID3348,3348,10550,0.646,948.808,675.416,0,45,45,12.500,1,-10921639,5.754,5,0,25,3274,4.767,44.593,0.296,0.551
ID3424,3424,10550,0.738,950.539,674.797,0,46,46,12.500,1,-10921639,5.970,5,0,23,3397,4.617,43.617,0.327,0.637
ID3899,3899,10550,0.857,952.915,672.900,0,47,47,12.500,1,-10921639,6.221,5,0,25,3540,4.989,47.500,0.367,0.670
ID4380,4380,10550,0.801,954.880,672.049,0,48,48,12.500,1,-10921639,6.202,5,0,23,3529,4.817,45.020,0.331,0.640
ID4055,4055,10550,0.777,957.403,670.291,0,49,49,12.500,1,-10921639,5.775,4,0,23,3286,4.768,40.237,0.326,0.595
ID4298,4298,10550,0.825,963.322,666.969,0,50,50,12.500,1,-10921639,6.039,5,0,25,3436,5.034,41.003,0.337,0.605
ID4464,4464,10550,0.794,966.897,664.989,0,51,51,12.500,1,-10921639,5.975,5,0,24,3400,4.730,45.043,0.373,0.687
ID4132,4132,10550,0.749,969.995,664.013,0,52,52,12.500,1,-10921639,6.051,5,0,23,3443,4.517,45.916,0.333,0.669
ID4213,4213,10550,0.755,973.170,662.008,0,53,53,12.500,1,-10921639,6.209,5,0,22,3533,4.586,47.500,0.329,0.671
ID3972,3972,10550,0.753,976.339,660.578,0,54,54,12.500,1,-10921639,6.128,5,0,22,3487,4.438,45.158,0.321,0.671
ID4545,4545,10550,0.664,983.083,658.501,0,55,55,12.500,1,-10921639,5.318,4,0,19,3026,3.998,47.500,0.302,0.617
ID4785,4785,10550,0.794,985.960,657.175,0,56,56,12.500,1,-10921639,6.351,5,0,23,3614,4.615,44.750,0.359,0.727
ID5103,5103,10550,0.723,987.624,656.539,0,57,57,12.500,1,-10921639,5.849,5,0,21,3328,4.414,45.626,0.337,0.668
ID4946,4946,10550,0.665,991.940,654.616,0,58,58,12.500,1,-10921639,5.659,5,0,23,3220,4.322,45.300,0.314,0.626
ID4703,4703,10550,0.663,994.614,654.798,0,59,59,12.500,1,-10921639,5.302,4,0,19,3017,4.065,47.500,0.326,0.641
ID4867,4867,10550,0.638,1002.771,652.805,0,60,60,12.500,1,-10921639,5.596,5,0,23,3184,4.181,47.500,0.291,0.604
ID5025,5025,10550,0.737,1006.039,650.963,0,61,61,12.500,1,-10921639,5.877,5,0,23,3344,4.395,47.500,0.375,0.729
ID4624,4624,10550,0.655,1008.469,650.883,0,62,62,12.500,1,-10921639,5.742,5,0,22,3267,4.530,40.342,0.316,0.609
ID5182,5182,10550,0.690,1011.153,650.643,0,63,63,12.500,1,-10921639,5.868,5,0,25,3339,4.722,45.118,0.307,0.584
ID5339,5339,10550,0.674,1015.944,649.083,0,64,64,12.500,1,-10921639,5.954,5,0,22,3388,4.416,40.080,0.323,0.659
ID5261,5261,10550,0.630,1022.232,647.259,0,65,65,12.500,1,-10921639,5.794,4,0,21,3297,4.366,28.328,0.320,0.643
ID5423,5423,10550,0.640,1023.291,648.628,0,66,66,12.500,1,-10921639,5.592,4,0,21,3182,4.277,47.500,0.309,0.618
ID5503,5503,10550,0.669,1024.877,648.559,0,67,67,12.500,1,-10921639,5.761,4,0,25,3278,4.673,47.500,0.321,0.599
ID5746,5746,10550,0.644,1027.943,648.621,0,68,68,12.500,1,-10921639,5.996,5,0,25,3412,4.756,42.201,0.299,0.580
ID5664,5664,10550,0.580,1029.653,648.481,0,69,69,12.500,1,-10921639,5.685,4,0,26,3235,4.720,46.046,0.284,0.533
ID5591,5591,10550,0.638,1036.389,649.475,0,70,70,12.500,1,-10921639,5.921,5,0,20,3369,4.168,40.260,0.319,0.687
ID5831,5831,10550,0.594,1036.822,649.241,0,71,71,12.500,1,-10921639,5.924,4,0,23,3371,4.537,40.115,0.320,0.634
ID6150,6150,10550,0.692,1042.208,648.996,0,72,72,12.500,1,-10921639,6.232,5,0,25,3546,4.262,45.304,0.316,0.703
ID6071,6071,10550,0.597,1045.874,648.167,0,73,73,12.500,1,-10921639,6.128,5,0,24,3487,4.218,45.328,0.275,0.627
ID6390,6390,10550,0.599,1049.419,645.081,0,74,74,12.500,1,-10921639,6.292,5,0,23,3580,4.345,39.726,0.320,0.702
ID5990,5990,10550,0.660,1050.244,649.944,0,75,75,12.500,1,-10921639,6.425,5,0,31,3656,5.344,40.588,0.320,0.583
ID6306,6306,10550,0.650,1055.282,645.129,0,76,76,12.500,1,-10921639,6.460,5,0,22,3676,4.563,31.488,0.308,0.667
ID5908,5908,10550,0.655,1053.648,635.650,0,77,77,12.500,1,-10921639,6.278,5,0,24,3572,4.302,40.445,0.278,0.635
ID6228,6228,10550,0.627,1056.503,637.128,0,78,78,12.500,1,-10921639,5.893,5,0,21,3353,4.259,43.872,0.263,0.576
ID6467,6467,10550,0.665,1056.154,635.735,0,79,79,12.500,1,-10921639,6.566,6,0,25,3736,4.607,40.242,0.316,0.684
ID6780,6780,10550,0.562,1061.593,638.089,0,80,80,12.500,1,-10921639,5.633,4,0,23,3205,4.274,44.047,0.226,0.485
ID6866,6866,10550,0.588,1065.015,638.458,0,82,82,12.500,1,-10921639,5.650,4,0,26,3215,4.452,40.521,0.266,0.533
ID6703,6703,10550,0.628,1069.958,642.143,0,83,83,12.500,1,-10921639,6.156,5,0,21,3503,4.316,43.821,0.309,0.674
ID7034,7034,10550,0.567,1070.406,641.067,0,84,84,12.500,1,-10921639,6.007,5,0,26,3418,4.517,41.058,0.261,0.550
ID6545,6545,10550,0.635,1073.234,640.911,0,85,85,12.500,1,-10921639,6.088,5,0,27,3464,4.648,44.254,0.262,0.543
ID6622,6622,10550,0.591,1069.520,639.515,0,86,86,12.500,1,-10921639,6.200,5,0,27,3528,4.602,41.265,0.282,0.592
ID7111,7111,10550,0.666,1077.830,643.160,0,87,87,12.500,1,-10921639,6.042,5,0,27,3438,4.690,40.901,0.259,0.530
ID7655,7655,10550,0.597,1081.425,646.228,0,88,88,12.500,1,-10921639,6.065,5,0,27,3451,4.589,41.925,0.284,0.585
ID7265,7265,10550,0.610,1083.515,646.084,0,89,89,12.500,1,-10921639,5.965,5,0,27,3394,4.557,45.301,0.257,0.536
ID7343,7343,10550,0.660,1081.739,643.192,0,90,90,12.500,1,-10921639,6.415,5,0,23,3650,4.788,42.507,0.278,0.582
ID7497,7497,10550,0.638,1086.390,645.706,0,91,91,12.500,1,-10921639,6.399,5,0,24,3641,4.875,44.454,0.259,0.540
ID7422,7422,10550,0.626,1083.583,644.534,0,92,92,12.500,1,-10921639,6.327,5,0,21,3600,4.568,40.193,0.261,0.573
ID7575,7575,10550,0.673,1087.717,644.779,0,93,93,12.500,1,-10921639,6.199,5,0,27,3527,4.598,42.909,0.285,0.597
ID7190,7190,10550,0.586,1092.579,648.527,0,94,94,12.500,1,-10921639,5.921,5,0,23,3369,4.465,43.122,0.249,0.529
ID7729,7729,10550,0.659,1093.910,647.148,0,95,95,12.500,1,-10921639,5.873,5,0,24,3342,4.415,42.785,0.272,0.569
ID7811,7811,10550,0.673,1099.539,653.291,0,96,96,12.500,1,-10921639,6.232,5,0,25,3546,4.794,42.705,0.321,0.632
ID7966,7966,10550,0.626,1098.417,649.258,0,97,97,12.500,1,-10921639,5.984,5,0,25,3405,4.730,42.135,0.256,0.516
ID7888,7888,10550,0.657,1101.252,650.883,0,98,98,12.500,1,-10921639,6.464,5,0,23,3678,4.879,40.158,0.281,0.581
ID8041,8041,10550,0.626,1102.844,651.989,0,99,99,12.500,1,-10921639,6.279,5,0,25,3573,4.801,41.001,0.282,0.575
ID8119,8119,10550,0.739,1106.646,652.701,0,100,100,12.500,1,-10921639,6.439,6,0,29,3664,4.906,44.829,0.304,0.612
ID8197,8197,10550,0.696,1106.203,652.086,0,101,101,12.500,1,-10921639,6.641,6,0,24,3779,5.053,41.597,0.306,0.616
ID8278,8278,10550,0.668,1107.626,652.012,0,102,102,12.500,1,-10921639,6.112,5,0,22,3478,4.883,43.209,0.278,0.545
ID8362,8362,10550,0.654,1104.697,651.345,0,103,103,12.500,1,-10921639,6.735,6,0,29,3832,5.251,39.597,0.294,0.584
ID8523,8523,10550,0.712,1111.151,653.651,0,104,104,12.500,1,-10921639,6.986,6,0,23,3975,4.662,39.950,0.328,0.740
ID8440,8440,10550,0.696,1112.408,656.341,0,105,105,12.500,1,-10921639,7.640,6,0,35,4347,5.896,36.123,0.339,0.656
ID8760,8760,10550,0.728,1112.448,669.475,0,106,106,12.500,1,-10921639,7.875,6,0,35,4481,6.407,25.018,0.365,0.658
ID8605,8605,10550,0.781,1115.496,660.861,0,107,107,12.500,1,-10921639,8.343,7,0,32,4747,6.550,35.428,0.383,0.706
ID8681,8681,10550,0.634,1116.947,655.533,0,108,108,12.500,1,-10921639,6.221,5,0,22,3540,4.283,42.617,0.272,0.621
ID8838,8838,10550,0.663,1117.850,655.999,0,109,109,12.500,1,-10921639,6.213,5,0,21,3535,4.456,40.240,0.291,0.629
ID8918,8918,10550,0.627,1123.543,660.690,0,110,110,12.500,1,-10921639,6.627,6,0,32,3771,5.143,41.142,0.304,0.600
ID8993,8993,10550,0.663,1124.104,659.426,0,111,111,12.500,1,-10921639,6.511,5,0,29,3705,5.186,40.352,0.329,0.622
ID9305,9305,10550,0.784,1123.787,658.391,0,112,112,12.500,1,-10921639,6.903,5,0,28,3928,5.838,40.233,0.332,0.589
ID9072,9072,10550,0.791,1121.560,658.719,0,113,113,12.500,1,-10921639,7.269,6,0,30,4136,5.953,35.087,0.354,0.639
ID9380,9380,10550,0.694,1126.463,658.762,0,114,114,12.500,1,-10921639,6.733,5,0,25,3831,5.023,39.432,0.309,0.633
ID9229,9229,10550,0.810,1133.448,667.557,0,115,115,12.500,1,-10921639,7.431,6,0,30,4228,5.391,40.233,0.380,0.759
ID9152,9152,10550,0.673,1134.412,663.143,0,116,116,12.500,1,-10921639,6.641,5,0,26,3779,4.732,41.115,0.329,0.696
ID9458,9458,10550,0.643,1134.737,660.651,0,117,117,12.500,1,-10921639,6.250,5,0,23,3556,4.419,44.365,0.295,0.645
ID10392,10392,10550,0.630,1146.520,664.219,0,134,134,12.500,1,-10921639,5.993,4,0,23,3410,4.680,45.572,0.278,0.556
ID10851,10851,10550,0.787,1147.329,661.203,0,135,135,12.500,1,-10921639,6.264,5,0,25,3564,4.845,44.343,0.323,0.632
ID11005,11005,10550,0.734,1150.084,660.548,0,136,136,12.500,1,-10921639,6.367,5,0,27,3623,5.148,40.381,0.268,0.523
ID10925,10925,10550,0.752,1152.309,658.772,0,137,137,12.500,1,-10921639,6.156,5,0,27,3503,5.057,40.084,0.291,0.549
ID11233,11233,10550,0.750,1153.560,656.928,0,138,138,12.500,1,-10921639,6.476,5,0,26,3685,4.874,40.757,0.295,0.605
ID11158,11158,10550,0.726,1154.527,655.985,0,139,139,12.500,1,-10921639,6.095,5,0,28,3468,5.055,40.391,0.271,0.515
ID11082,11082,10550,0.680,1158.499,654.205,0,140,140,12.500,1,-10921639,5.944,5,0,30,3382,5.071,40.513,0.261,0.486
ID11311,11311,10550,0.665,1160.351,650.864,0,141,141,12.500,1,-10921639,5.940,5,0,29,3380,4.863,42.414,0.247,0.485
ID11390,11390,10550,0.707,1161.441,650.515,0,142,142,12.500,1,-10921639,5.777,4,0,26,3287,4.964,42.100,0.261,0.481
ID11464,11464,10550,0.726,1164.714,647.655,0,143,143,12.500,1,-10921639,6.121,5,0,27,3483,5.153,40.454,0.293,0.538
ID11541,11541,10550,0.722,1164.601,646.188,0,144,144,12.500,1,-10921639,5.812,5,0,25,3307,4.472,43.351,0.293,0.589
ID11619,11619,10550,0.709,1170.016,642.282,0,145,145,12.500,1,-10921639,6.005,5,0,23,3417,4.677,44.611,0.313,0.612
ID11772,11772,10550,0.728,1171.011,641.046,0,146,146,12.500,1,-10921639,5.641,4,0,25,3210,4.576,41.290,0.301,0.570
ID11925,11925,10550,0.734,1172.236,639.377,0,147,147,12.500,1,-10921639,5.715,4,0,25,3252,4.691,45.610,0.310,0.576
ID11698,11698,10550,0.711,1190.664,650.275,0,148,148,12.500,1,-10921639,5.979,5,0,22,3402,4.650,42.858,0.316,0.617
ID12001,12001,10550,0.683,1192.091,649.590,0,149,149,12.500,1,-10921639,5.761,5,0,27,3278,4.351,44.521,0.281,0.581
ID11852,11852,10550,0.670,1194.361,644.267,0,150,150,12.500,1,-10921639,6.158,5,0,26,3504,4.760,40.053,0.322,0.631
ID12073,12073,10550,0.810,1194.772,643.080,0,151,151,12.500,1,-10921639,6.773,6,0,24,3854,5.066,40.879,0.331,0.665
ID12374,12374,10550,0.739,1196.948,640.871,0,152,152,12.500,1,-10921639,5.844,5,0,24,3325,4.395,43.541,0.308,0.626
ID12150,12150,10550,0.757,1197.639,637.709,0,153,153,12.500,1,-10921639,6.105,5,0,24,3474,4.603,43.722,0.320,0.643
ID12599,12599,10550,0.756,1198.958,636.265,0,154,154,12.500,1,-10921639,5.851,5,0,22,3329,4.420,43.451,0.317,0.637
ID12522,12522,10550,0.661,1201.039,630.465,0,155,155,12.500,1,-10921639,5.309,4,0,22,3021,4.324,44.169,0.295,0.560
ID12446,12446,10550,0.663,1201.007,627.112,0,156,156,12.500,1,-10921639,5.893,5,0,30,3353,4.908,40.298,0.320,0.582
ID12297,12297,10550,0.646,1201.810,624.633,0,157,157,12.500,1,-10921639,5.529,4,0,22,3146,4.511,44.559,0.280,0.537
ID12223,12223,10550,0.727,1203.051,622.246,0,158,158,12.500,1,-10921639,5.996,5,0,24,3412,4.860,41.013,0.319,0.597
ID12748,12748,10550,0.697,1202.366,619.451,0,159,159,12.500,1,-10921639,5.840,4,0,25,3323,5.015,41.947,0.309,0.549
ID13208,13208,10550,0.681,1201.555,609.751,0,160,160,12.500,1,-10921639,6.206,5,0,29,3531,5.368,39.508,0.319,0.559
ID13057,13057,10550,0.850,1203.206,609.171,0,161,161,12.500,1,-10921639,6.301,5,0,30,3585,5.420,40.906,0.373,0.631
ID12979,12979,10550,0.789,1201.803,608.631,0,162,162,12.500,1,-10921639,6.146,5,0,36,3497,5.697,40.491,0.317,0.519
ID12900,12900,10550,0.759,1200.595,611.344,0,163,163,12.500,1,-10921639,6.592,5,0,37,3751,6.136,39.481,0.303,0.500
ID12671,12671,10550,0.823,1200.251,620.665,0,164,164,12.500,1,-10921639,6.930,5,0,41,3943,6.547,35.314,0.324,0.519
ID12825,12825,10550,0.588,1198.618,623.498,0,165,165,12.500,1,-10921639,5.417,4,0,21,3082,4.358,47.500,0.267,0.524
ID13132,13132,10550,0.567,1175.224,623.914,0,166,166,12.500,1,-10921639,5.109,4,0,25,2907,4.248,46.093,0.294,0.546
ID13737,13737,10550,0.652,1172.449,623.369,0,167,167,12.500,1,-10921639,5.654,4,0,24,3217,4.363,40.927,0.288,0.579
ID13584,13584,10550,0.689,1169.287,621.539,0,168,168,12.500,1,-10921639,5.378,4,0,23,3060,4.404,43.510,0.329,0.604
ID13508,13508,10550,0.610,1164.241,618.604,0,169,169,12.500,1,-10921639,5.227,4,0,23,2974,4.369,45.258,0.284,0.529
ID13357,13357,10550,0.602,1156.299,615.183,0,170,170,12.500,1,-10921639,5.315,4,0,24,3024,4.396,47.500,0.272,0.517
ID13434,13434,10550,0.613,1151.881,613.453,0,171,171,12.500,1,-10921639,5.475,4,0,25,3115,4.499,40.056,0.295,0.554
ID13282,13282,10550,0.555,1149.408,611.588,0,172,172,12.500,1,-10921639,5.130,4,0,23,2919,4.312,40.674,0.279,0.519
ID13661,13661,10550,0.543,1145.500,610.379,0,173,173,12.500,1,-10921639,5.251,4,0,24,2988,4.359,40.961,0.234,0.457
ID13808,13808,10550,0.659,1150.387,592.027,0,174,174,12.500,1,-10921639,5.649,5,0,24,3214,4.579,43.118,0.316,0.592
ID13958,13958,10550,0.587,1142.867,590.098,0,175,175,12.500,1,-10921639,5.420,4,0,29,3084,4.266,45.280,0.259,0.523
ID14112,14112,10550,0.664,1137.528,588.867,0,176,176,12.500,1,-10921639,5.395,4,0,25,3070,4.308,43.871,0.340,0.635
ID14338,14338,10550,0.586,1131.958,588.886,0,177,177,12.500,1,-10921639,5.714,5,0,35,3251,4.815,40.221,0.321,0.577
ID14261,14261,10550,0.618,1130.726,589.683,0,178,178,12.500,1,-10921639,5.598,4,0,23,3185,4.631,45.112,0.308,0.569
ID14034,14034,10550,0.698,1127.044,590.523,0,179,179,12.500,1,-10921639,5.750,5,0,28,3272,4.639,43.756,0.323,0.605
ID13883,13883,10550,0.649,1115.947,588.086,0,180,180,12.500,1,-10921639,5.967,5,0,27,3395,5.043,33.409,0.317,0.570
ID14186,14186,10550,0.533,1116.540,589.293,0,181,181,12.500,1,-10921639,5.255,4,0,23,2990,4.251,45.094,0.259,0.508
ID14414,14414,10550,0.598,1112.313,590.432,0,182,182,12.500,1,-10921639,5.573,5,0,24,3171,4.775,40.678,0.300,0.538
ID14577,14577,10550,0.612,1106.532,589.711,0,183,183,12.500,1,-10921639,5.685,4,0,26,3235,4.858,40.987,0.285,0.519
ID14488,14488,10550,0.597,1102.311,590.897,0,184,184,12.500,1,-10921639,5.807,4,0,28,3304,5.024,34.797,0.294,0.525
ID14721,14721,10550,0.525,1093.000,595.000,0,186,186,12.500,1,-10921639,5.624,5,0,31,3200,4.994,39.853,0.297,0.516
ID14949,14949,10550,0.609,1088.458,594.158,0,187,187,12.500,1,-10921639,5.545,4,0,26,3155,4.871,39.694,0.320,0.553
ID14799,14799,10550,0.596,1087.089,608.626,0,188,188,12.500,1,-10921639,5.081,4,0,24,2891,4.547,42.165,0.263,0.465
ID14874,14874,10550,0.628,1083.134,609.199,0,189,189,12.500,1,-10921639,5.047,4,0,27,2872,4.566,39.853,0.295,0.503
ID15031,15031,10550,0.686,1077.674,610.254,0,190,190,12.500,1,-10921639,5.156,4,0,33,2934,4.929,39.939,0.306,0.490
ID15468,15468,10550,0.635,1075.633,611.902,0,191,191,12.500,1,-10921639,4.916,4,0,31,2797,4.702,44.153,0.293,0.474
ID15539,15539,10550,0.608,1072.352,614.475,0,192,192,12.500,1,-10921639,5.380,5,0,24,3061,4.119,40.604,0.303,0.608
ID15107,15107,10550,0.632,1070.582,613.645,0,193,193,12.500,1,-10921639,4.905,4,0,27,2791,4.633,41.190,0.268,0.448
ID15180,15180,10550,0.675,1064.894,616.089,0,194,194,12.500,1,-10921639,5.162,4,0,29,2937,4.647,40.536,0.327,0.547
ID15250,15250,10550,0.671,1062.912,616.774,0,195,195,12.500,1,-10921639,5.016,4,0,29,2854,4.771,40.363,0.299,0.484
ID15397,15397,10550,0.656,1060.135,614.862,0,196,196,12.500,1,-10921639,5.007,4,0,25,2849,4.707,35.485,0.325,0.522
ID15324,15324,10550,0.739,1058.913,616.821,0,197,197,12.500,1,-10921639,5.712,4,0,30,3250,5.120,39.039,0.331,0.555
ID15611,15611,10550,0.735,1057.385,616.496,0,198,198,12.500,1,-10921639,5.931,5,0,34,3375,5.298,35.590,0.339,0.566
ID15906,15906,10550,0.711,1055.717,619.154,0,199,199,12.500,1,-10921639,5.165,4,0,31,2939,5.066,39.561,0.287,0.455
ID15757,15757,10550,0.767,1052.050,616.126,0,200,200,12.500,1,-10921639,6.236,5,0,35,3548,5.900,35.104,0.328,0.522
ID15985,15985,10550,0.993,1051.363,615.180,0,201,201,12.500,1,-10921639,7.046,5,0,41,4009,7.277,34.406,0.381,0.534
ID15832,15832,10550,1.119,1051.414,615.676,0,202,202,12.500,1,-10921639,7.547,5,0,44,4294,7.522,35.250,0.425,0.599
ID15685,15685,10550,0.827,1050.664,616.370,0,203,203,12.500,1,-10921639,6.543,5,0,38,3723,5.817,39.257,0.374,0.613
ID16065,16065,10550,0.732,1049.728,620.895,0,204,204,12.500,1,-10921639,6.019,5,0,29,3425,5.021,40.366,0.322,0.584
ID16140,16140,10550,1.001,1047.231,617.364,0,205,205,12.500,1,-10921639,7.197,5,0,36,4095,7.081,34.830,0.398,0.579
ID16216,16216,10550,0.989,1046.948,617.615,0,206,206,12.500,1,-10921639,7.274,5,0,33,4139,6.580,35.513,0.386,0.616
ID16365,16365,10550,1.026,1045.775,617.274,0,207,207,12.500,1,-10921639,7.552,5,0,38,4297,6.968,35.471,0.399,0.618
ID16291,16291,10550,0.738,1046.062,622.027,0,208,208,12.500,1,-10921639,6.274,5,0,32,3570,5.225,40.195,0.295,0.547
ID16666,16666,10550,0.859,1043.738,623.397,0,209,209,12.500,1,-10921639,6.135,5,0,36,3491,5.696,38.383,0.368,0.580
ID16587,16587,10550,1.122,1041.696,619.206,0,210,210,12.500,1,-10921639,7.615,5,0,43,4333,7.286,35.612,0.432,0.631
ID16812,16812,10550,1.005,1041.396,619.268,0,211,211,12.500,1,-10921639,7.353,5,0,37,4184,6.849,35.535,0.423,0.638
ID16436,16436,10550,1.020,1041.114,619.814,0,212,212,12.500,1,-10921639,7.427,5,0,41,4226,6.805,35.802,0.397,0.620
ID16510,16510,10550,0.761,1039.798,624.956,0,213,213,12.500,1,-10921639,6.019,5,0,24,3425,5.000,39.363,0.363,0.641
ID16740,16740,10550,0.792,1038.309,625.658,0,214,214,12.500,1,-10921639,5.982,5,0,29,3404,5.286,38.204,0.376,0.618
