Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID70134,70134,3,1.777,678.420,154.066,0,31,31,12.500,1,-10921639,11.777,9,0,50,6701,10.253,10.518,0.428,0.688
ID70262,70262,3,1.933,678.637,154.260,0,32,32,12.500,1,-10921639,12.255,9,0,57,6973,10.995,10.257,0.420,0.659
ID70326,70326,3,1.798,678.684,154.332,0,33,33,12.500,1,-10921639,11.979,8,0,54,6816,10.724,39.639,0.403,0.642
ID70293,70293,3,1.362,678.102,154.345,0,34,34,12.500,1,-10921639,10.856,9,0,40,6177,8.538,39.280,0.382,0.703
ID70358,70358,3,0.916,673.060,153.705,0,35,35,12.500,1,-10921639,7.852,6,0,40,4468,5.847,41.735,0.262,0.557
ID70422,70422,3,1.054,669.448,152.027,0,36,36,12.500,1,-10921639,7.942,6,0,37,4519,6.899,41.765,0.270,0.489
ID70389,70389,3,0.899,666.537,149.288,0,37,37,12.500,1,-10921639,7.200,6,0,34,4097,5.998,42.199,0.251,0.482
ID70485,70485,3,0.649,676.152,139.695,0,38,38,12.500,1,-10921639,7.195,6,0,34,4094,5.296,45.687,0.241,0.527
ID70452,70452,3,0.721,673.072,135.419,0,39,39,12.500,1,-10921639,7.598,7,0,33,4323,5.132,43.328,0.277,0.642
ID70577,70577,3,0.568,665.734,123.116,0,41,41,12.500,1,-10921639,7.111,6,0,36,4046,5.157,47.500,0.211,0.481
ID70545,70545,3,0.605,664.433,121.236,0,42,42,12.500,1,-10921639,6.745,5,0,26,3838,4.281,47.500,0.229,0.588
ID70610,70610,3,0.761,660.806,129.228,0,43,43,12.500,1,-10921639,7.615,6,0,36,4333,6.420,44.485,0.287,0.530
ID70639,70639,3,0.926,655.141,132.589,0,44,44,12.500,1,-10921639,7.856,6,0,45,4470,7.131,39.719,0.244,0.432
ID70671,70671,3,0.875,647.248,131.425,0,45,45,12.500,1,-10921639,7.090,5,0,37,4034,6.337,39.531,0.232,0.422
ID70733,70733,3,0.706,649.017,129.329,0,46,46,12.500,1,-10921639,7.633,7,0,33,4343,5.445,41.090,0.193,0.454
ID70702,70702,3,0.809,646.446,128.303,0,47,47,12.500,1,-10921639,7.828,6,0,35,4454,5.930,32.992,0.212,0.461
ID70764,70764,3,0.507,638.517,129.348,0,48,48,12.500,1,-10921639,6.244,6,0,28,3553,4.200,39.809,0.172,0.437
ID70853,70853,3,0.603,647.561,118.020,0,49,49,12.500,1,-10921639,7.460,6,0,31,4245,5.785,42.466,0.236,0.493
ID70887,70887,3,0.981,647.095,118.131,0,50,50,12.500,1,-10921639,8.791,7,0,38,5002,7.267,40.836,0.307,0.569
ID70794,70794,3,1.154,647.010,117.539,0,51,51,12.500,1,-10921639,9.569,8,0,37,5445,7.351,27.862,0.352,0.678
ID70824,70824,3,1.097,646.621,115.726,0,52,52,12.500,1,-10921639,9.459,7,0,36,5382,7.375,28.188,0.333,0.641
ID70918,70918,3,1.170,645.097,113.735,0,53,53,12.500,1,-10921639,9.844,8,0,40,5601,7.663,16.884,0.378,0.704
ID70983,70983,3,1.178,646.072,113.927,0,54,54,12.500,1,-10921639,9.346,7,0,38,5318,7.309,10.451,0.374,0.696
ID70951,70951,3,0.983,647.429,114.163,0,55,55,12.500,1,-10921639,7.944,6,0,35,4520,5.878,45.000,0.333,0.676
ID71014,71014,3,0.736,643.844,115.275,0,56,56,12.500,1,-10921639,7.455,6,0,27,4242,5.503,18.783,0.321,0.658
ID71075,71075,3,0.895,644.289,116.665,0,57,57,12.500,1,-10921639,8.518,7,0,28,4847,6.498,42.904,0.346,0.673
ID71046,71046,3,1.009,646.986,120.847,0,58,58,12.500,1,-10921639,8.696,7,0,37,4948,7.501,40.717,0.343,0.592
ID71108,71108,3,0.787,646.452,119.798,0,59,59,12.500,1,-10921639,8.111,7,0,29,4615,6.099,30.092,0.276,0.575
ID71140,71140,3,0.990,637.348,116.918,0,60,60,12.500,1,-10921639,9.025,8,0,31,5135,6.715,30.023,0.324,0.658
ID71171,71171,3,0.949,641.677,119.426,0,61,61,12.500,1,-10921639,9.619,8,0,38,5473,6.879,40.073,0.345,0.717
ID71204,71204,3,0.984,636.980,117.749,0,62,62,12.500,1,-10921639,9.049,7,0,34,5149,6.676,39.062,0.335,0.680
ID71236,71236,3,0.973,638.175,119.073,0,63,63,12.500,1,-10921639,9.425,7,0,30,5363,6.664,20.563,0.383,0.784
ID71266,71266,3,1.198,642.097,123.386,0,64,64,12.500,1,-10921639,9.793,8,0,37,5572,7.783,14.859,0.412,0.734
ID71328,71328,3,0.791,643.329,128.991,0,65,65,12.500,1,-10921639,6.984,5,0,29,3974,5.738,47.500,0.222,0.442
ID71359,71359,3,0.529,640.697,133.474,0,66,66,12.500,1,-10921639,6.234,5,0,23,3547,4.226,44.764,0.145,0.373
ID71296,71296,3,0.534,637.282,134.411,0,67,67,12.500,1,-10921639,6.102,5,0,22,3472,4.240,39.324,0.189,0.458
ID71389,71389,3,0.811,625.557,122.003,0,68,68,12.500,1,-10921639,7.622,6,0,28,4337,5.566,40.520,0.286,0.608
ID71419,71419,3,0.758,623.188,122.887,0,69,69,12.500,1,-10921639,7.336,6,0,25,4174,5.365,41.933,0.256,0.558
ID71449,71449,3,1.151,630.093,126.959,0,70,70,12.500,1,-10921639,9.596,8,0,36,5460,7.514,16.926,0.361,0.677
ID71480,71480,3,1.402,629.920,127.255,0,71,71,12.500,1,-10921639,10.380,7,0,41,5906,8.474,17.257,0.387,0.684
ID71539,71539,3,1.307,630.522,128.691,0,72,72,12.500,1,-10921639,9.970,8,0,44,5673,8.519,10.099,0.346,0.601
ID71598,71598,3,1.136,629.511,126.812,0,73,73,12.500,1,-10921639,9.200,8,0,32,5235,6.854,28.676,0.361,0.712
ID71510,71510,3,1.072,625.149,124.664,0,74,74,12.500,1,-10921639,9.397,8,0,30,5347,6.686,39.063,0.374,0.765
ID71569,71569,3,1.633,623.855,123.476,0,75,75,12.500,1,-10921639,10.104,7,0,55,5749,9.426,10.069,0.409,0.622
ID71626,71626,3,1.722,624.058,123.610,0,76,76,12.500,1,-10921639,10.893,8,0,58,6198,10.038,9.729,0.417,0.638
ID71656,71656,3,1.868,624.256,123.768,0,77,77,12.500,1,-10921639,11.633,9,0,53,6619,10.254,9.821,0.451,0.705
ID71715,71715,3,1.322,626.653,122.283,0,78,78,12.500,1,-10921639,9.081,6,0,54,5167,8.406,42.047,0.337,0.544
ID71686,71686,3,1.303,628.478,122.525,0,79,79,12.500,1,-10921639,9.067,6,0,40,5159,7.903,42.605,0.347,0.591
ID71868,71868,3,1.198,629.994,123.862,0,80,80,12.500,1,-10921639,8.682,6,0,40,4940,7.218,9.992,0.362,0.639
ID71744,71744,3,1.291,629.237,124.621,0,81,81,12.500,1,-10921639,9.274,7,0,46,5277,7.583,43.024,0.368,0.658
ID71805,71805,3,1.020,629.371,126.141,0,82,82,12.500,1,-10921639,8.202,7,0,31,4667,6.207,44.862,0.312,0.628
ID71774,71774,3,0.883,628.174,127.231,0,83,83,12.500,1,-10921639,7.951,6,0,25,4524,5.986,44.717,0.315,0.637
ID71837,71837,3,0.773,631.042,130.769,0,84,84,12.500,1,-10921639,7.489,6,0,28,4261,5.840,45.413,0.259,0.528
ID71898,71898,3,0.676,630.417,136.563,0,85,85,12.500,1,-10921639,7.248,6,0,23,4124,5.038,43.325,0.244,0.565
ID71932,71932,3,0.572,618.384,134.864,0,86,86,12.500,1,-10921639,5.837,5,0,21,3321,4.335,47.500,0.205,0.459
ID71964,71964,3,0.874,622.363,140.481,0,87,87,12.500,1,-10921639,7.833,7,0,28,4457,5.463,15.743,0.354,0.750
ID72028,72028,3,0.701,625.881,141.824,0,88,88,12.500,1,-10921639,6.896,5,0,28,3924,5.137,39.517,0.283,0.592
ID72059,72059,3,0.970,623.086,142.140,0,89,89,12.500,1,-10921639,8.745,7,0,30,4976,6.298,39.400,0.299,0.639
ID71996,71996,3,1.160,621.443,143.312,0,90,90,12.500,1,-10921639,9.123,7,0,34,5191,6.976,40.569,0.355,0.685
ID72090,72090,3,1.339,621.470,143.672,0,91,91,12.500,1,-10921639,10.250,8,0,38,5832,8.160,39.423,0.370,0.679
ID72122,72122,3,1.437,620.774,143.603,0,92,92,12.500,1,-10921639,10.366,8,0,42,5898,8.521,39.238,0.396,0.690
ID72155,72155,3,1.467,621.339,143.856,0,93,93,12.500,1,-10921639,10.504,8,0,51,5977,9.022,39.654,0.384,0.646
ID72217,72217,3,1.388,621.831,143.711,0,94,94,12.500,1,-10921639,10.510,8,0,45,5980,8.608,39.364,0.358,0.644
ID72186,72186,3,1.625,621.837,143.675,0,95,95,12.500,1,-10921639,10.942,8,0,49,6226,9.327,10.112,0.430,0.706
ID72313,72313,3,1.536,621.316,143.670,0,96,96,12.500,1,-10921639,10.594,8,0,50,6028,9.247,10.088,0.406,0.661
ID72283,72283,3,1.522,622.611,143.162,0,97,97,12.500,1,-10921639,10.039,7,0,47,5712,8.842,9.507,0.392,0.640
ID72345,72345,3,1.283,624.107,143.158,0,98,98,12.500,1,-10921639,9.102,6,0,39,5179,7.670,9.854,0.361,0.629
ID72250,72250,3,1.213,623.121,144.218,0,99,99,12.500,1,-10921639,9.042,7,0,34,5145,7.324,42.148,0.347,0.637
ID72377,72377,3,1.275,622.546,144.931,0,100,100,12.500,1,-10921639,9.490,7,0,36,5400,7.425,17.553,0.379,0.703
ID72406,72406,3,1.268,622.378,146.347,0,101,101,12.500,1,-10921639,9.833,8,0,43,5595,7.579,17.532,0.375,0.707
ID72438,72438,3,1.057,623.165,146.933,0,102,102,12.500,1,-10921639,8.754,7,0,38,4981,7.054,40.070,0.333,0.620
ID72469,72469,3,1.323,623.781,147.867,0,103,103,12.500,1,-10921639,9.666,7,0,44,5500,7.906,41.248,0.376,0.668
ID72501,72501,3,1.360,625.051,148.852,0,104,104,12.500,1,-10921639,10.292,8,0,44,5856,8.221,39.817,0.364,0.668
ID72565,72565,3,1.564,623.378,148.201,0,105,105,12.500,1,-10921639,10.803,8,0,44,6147,8.591,41.057,0.406,0.726
ID72533,72533,3,1.602,623.831,149.155,0,106,106,12.500,1,-10921639,11.142,9,0,44,6340,8.805,40.249,0.423,0.752
ID72597,72597,3,1.238,622.369,148.847,0,107,107,12.500,1,-10921639,9.974,9,0,37,5675,7.436,40.182,0.358,0.707
ID72632,72632,3,1.215,624.917,149.871,0,108,108,12.500,1,-10921639,9.589,7,0,43,5456,7.794,28.768,0.361,0.653
ID72663,72663,3,0.874,621.794,149.095,0,109,109,12.500,1,-10921639,8.415,7,0,28,4788,6.210,41.429,0.312,0.644
ID72694,72694,3,0.981,623.467,151.570,0,110,110,12.500,1,-10921639,8.982,7,0,32,5111,6.972,35.923,0.355,0.674
ID72727,72727,3,1.033,622.299,151.426,0,111,111,12.500,1,-10921639,8.875,6,0,32,5050,6.961,9.958,0.315,0.611
ID72793,72793,3,1.241,621.025,151.860,0,112,112,12.500,1,-10921639,10.023,8,0,33,5703,7.249,27.577,0.369,0.746
ID72759,72759,3,1.365,620.697,152.051,0,113,113,12.500,1,-10921639,10.397,9,0,42,5916,8.221,39.476,0.373,0.688
ID72825,72825,3,1.472,621.194,151.595,0,114,114,12.500,1,-10921639,10.408,8,0,46,5922,8.437,10.035,0.394,0.698
ID72859,72859,3,1.189,623.897,153.061,0,115,115,12.500,1,-10921639,9.209,7,0,35,5240,7.185,10.891,0.363,0.682
ID72891,72891,3,0.985,625.791,156.206,0,116,116,12.500,1,-10921639,8.148,6,0,39,4636,6.645,40.676,0.281,0.537
ID72924,72924,3,0.852,627.461,156.979,0,117,117,12.500,1,-10921639,6.993,5,0,33,3979,5.746,42.904,0.287,0.542
ID72957,72957,3,0.822,616.762,160.961,0,118,118,12.500,1,-10921639,7.796,6,0,23,4436,5.292,47.500,0.287,0.658
ID72989,72989,3,0.850,618.534,162.037,0,119,119,12.500,1,-10921639,8.726,7,0,35,4965,5.900,14.702,0.291,0.667
ID73088,73088,3,0.792,624.101,164.797,0,120,120,12.500,1,-10921639,8.009,7,0,27,4557,5.739,14.688,0.298,0.641
ID73022,73022,3,0.806,627.858,166.070,0,121,121,12.500,1,-10921639,7.701,6,0,32,4382,5.427,29.970,0.276,0.614
ID73119,73119,3,0.956,622.965,168.800,0,122,122,12.500,1,-10921639,9.123,8,0,28,5191,6.569,27.878,0.332,0.692
ID73056,73056,3,0.937,620.967,170.042,0,123,123,12.500,1,-10921639,8.148,6,0,28,4636,6.047,10.674,0.304,0.629
ID73152,73152,3,1.096,622.191,167.840,0,124,124,12.500,1,-10921639,8.747,7,0,32,4977,7.100,10.644,0.312,0.586
ID73253,73253,3,1.244,619.912,171.560,0,125,125,12.500,1,-10921639,9.448,7,0,38,5376,7.525,39.258,0.363,0.669
ID73220,73220,3,1.291,619.863,171.545,0,126,126,12.500,1,-10921639,9.698,7,0,38,5518,7.886,14.796,0.374,0.670
ID73187,73187,3,1.249,619.638,172.597,0,127,127,12.500,1,-10921639,9.643,7,0,37,5487,7.858,14.028,0.380,0.676
ID73351,73351,3,1.347,619.944,174.027,0,128,128,12.500,1,-10921639,10.185,7,0,40,5795,8.535,11.006,0.394,0.675
ID73287,73287,3,1.321,620.349,175.002,0,129,129,12.500,1,-10921639,10.445,8,0,43,5943,8.377,35.569,0.372,0.676
ID73319,73319,3,0.812,619.304,165.265,0,130,130,12.500,1,-10921639,7.404,5,0,32,4213,6.241,39.853,0.291,0.535
ID73383,73383,3,1.137,619.096,164.595,0,131,131,12.500,1,-10921639,8.471,6,0,41,4820,7.836,40.529,0.316,0.519
ID73416,73416,3,1.345,620.177,164.788,0,132,132,12.500,1,-10921639,9.163,6,0,43,5214,8.780,10.014,0.337,0.526
ID73486,73486,3,0.837,621.717,164.446,0,133,133,12.500,1,-10921639,7.868,6,0,29,4477,6.399,39.604,0.262,0.511
ID73453,73453,3,0.987,623.433,161.684,0,134,134,12.500,1,-10921639,7.924,6,0,36,4509,6.759,9.985,0.251,0.470
ID73522,73522,3,0.904,628.467,161.480,0,135,135,12.500,1,-10921639,7.339,6,0,34,4176,6.263,47.500,0.266,0.493
ID73589,73589,3,0.702,631.074,160.910,0,136,136,12.500,1,-10921639,7.596,6,0,27,4322,5.313,35.715,0.235,0.543
ID73556,73556,3,0.902,631.856,161.944,0,137,137,12.500,1,-10921639,8.069,6,0,29,4591,6.270,34.914,0.250,0.515
ID73624,73624,3,1.021,631.340,162.810,0,138,138,12.500,1,-10921639,8.051,6,0,38,4581,7.020,9.577,0.255,0.466
ID73657,73657,3,0.536,634.573,160.523,0,139,139,12.500,1,-10921639,6.666,5,0,22,3793,4.741,35.934,0.185,0.440
ID73755,73755,3,0.938,635.141,162.930,0,140,140,12.500,1,-10921639,7.504,5,0,35,4270,6.681,41.800,0.244,0.440
ID73690,73690,3,0.965,635.976,163.363,0,141,141,12.500,1,-10921639,7.568,5,0,36,4306,6.859,9.492,0.276,0.477
ID73722,73722,3,0.530,639.039,174.847,0,142,142,12.500,1,-10921639,7.076,6,0,23,4026,4.429,33.429,0.177,0.481
ID73787,73787,3,0.668,640.627,174.219,0,143,143,12.500,1,-10921639,7.167,6,0,30,4078,5.125,41.793,0.212,0.489
ID73884,73884,3,1.006,641.581,174.103,0,144,144,12.500,1,-10921639,8.910,8,0,35,5070,6.143,41.396,0.314,0.693
ID73820,73820,3,1.196,644.204,174.617,0,145,145,12.500,1,-10921639,10.005,8,0,38,5693,6.766,41.559,0.320,0.717
ID73851,73851,3,1.242,644.943,174.802,0,146,146,12.500,1,-10921639,10.515,8,0,32,5983,7.314,42.081,0.317,0.693
ID73916,73916,3,1.289,644.530,173.035,0,147,147,12.500,1,-10921639,10.768,9,0,37,6127,7.516,37.652,0.357,0.754
ID74016,74016,3,1.424,644.732,172.378,0,148,148,12.500,1,-10921639,11.682,10,0,45,6647,7.771,35.736,0.384,0.834
ID73948,73948,3,1.268,643.019,171.506,0,149,149,12.500,1,-10921639,10.626,9,0,44,6046,7.600,34.201,0.370,0.755
ID73982,73982,3,1.079,635.123,171.945,0,150,150,12.500,1,-10921639,8.156,6,0,41,4641,7.031,42.168,0.282,0.511
ID74048,74048,3,0.990,636.169,170.545,0,151,151,12.500,1,-10921639,8.708,7,0,33,4955,6.131,42.082,0.273,0.610
ID74149,74149,3,1.146,636.020,169.368,0,152,152,12.500,1,-10921639,9.369,8,0,41,5331,6.842,39.455,0.330,0.680
ID74116,74116,3,0.916,637.186,168.733,0,153,153,12.500,1,-10921639,8.323,7,0,31,4736,5.685,41.917,0.278,0.638
ID74083,74083,3,1.017,635.740,167.781,0,154,154,12.500,1,-10921639,8.540,7,0,35,4859,6.230,9.731,0.280,0.599
ID74183,74183,3,0.735,631.116,156.489,0,155,155,12.500,1,-10921639,7.459,5,0,26,4244,5.565,39.509,0.246,0.528
ID74247,74247,3,0.942,631.413,155.925,0,156,156,12.500,1,-10921639,7.808,6,0,30,4443,6.416,40.417,0.253,0.491
ID74213,74213,3,0.628,631.205,150.564,0,157,157,12.500,1,-10921639,6.721,5,0,24,3824,5.056,39.691,0.222,0.484
ID74282,74282,3,0.521,643.584,158.193,0,158,158,12.500,1,-10921639,6.837,6,0,24,3890,4.085,46.089,0.199,0.557
ID74314,74314,3,0.716,634.774,155.431,0,159,159,12.500,1,-10921639,7.898,7,0,30,4494,5.391,43.329,0.229,0.546
ID74414,74414,3,0.707,631.815,145.248,0,160,160,12.500,1,-10921639,6.951,6,0,26,3955,5.329,39.784,0.232,0.491
ID74349,74349,3,0.650,638.821,147.802,0,161,161,12.500,1,-10921639,7.054,6,0,26,4014,4.684,41.758,0.242,0.586
ID74381,74381,3,0.651,639.598,143.710,0,162,162,12.500,1,-10921639,7.610,6,0,26,4330,4.904,35.958,0.254,0.629
ID74447,74447,3,0.978,635.980,143.531,0,163,163,12.500,1,-10921639,7.773,6,0,35,4423,6.438,41.902,0.266,0.508
ID74481,74481,3,1.191,635.658,143.055,0,164,164,12.500,1,-10921639,8.998,7,0,48,5120,7.341,41.649,0.298,0.562
ID74547,74547,3,0.992,639.385,139.063,0,165,165,12.500,1,-10921639,9.135,7,0,38,5198,6.894,35.769,0.312,0.630
ID74515,74515,3,1.190,639.359,139.798,0,166,166,12.500,1,-10921639,9.647,7,0,44,5489,7.728,39.494,0.329,0.618
ID74583,74583,3,1.329,638.868,139.642,0,167,167,12.500,1,-10921639,10.009,7,0,47,5695,8.231,39.159,0.346,0.625
ID74715,74715,3,1.186,639.523,139.562,0,168,168,12.500,1,-10921639,9.320,7,0,49,5303,8.130,39.891,0.304,0.535
ID74614,74614,3,1.234,640.685,138.550,0,169,169,12.500,1,-10921639,9.134,6,0,44,5197,8.114,39.966,0.329,0.557
ID74683,74683,3,1.193,642.717,135.131,0,170,170,12.500,1,-10921639,9.956,7,0,44,5665,8.387,38.157,0.359,0.627
ID74649,74649,3,1.256,641.587,133.927,0,171,171,12.500,1,-10921639,11.077,9,0,43,6303,8.857,35.566,0.380,0.689
ID74748,74748,3,1.533,640.407,133.621,0,172,172,12.500,1,-10921639,12.060,10,0,44,6862,9.188,20.027,0.469,0.838
ID74779,74779,3,1.461,640.411,133.625,0,173,173,12.500,1,-10921639,12.053,11,0,42,6858,9.035,19.705,0.456,0.836
ID74812,74812,3,1.456,641.123,133.797,0,174,174,12.500,1,-10921639,11.988,10,0,47,6821,9.123,18.549,0.433,0.794
ID74846,74846,3,1.526,641.633,136.163,0,175,175,12.500,1,-10921639,11.425,9,0,48,6501,9.500,35.684,0.399,0.686
ID74879,74879,3,1.138,641.197,139.820,0,176,176,12.500,1,-10921639,9.830,8,0,42,5593,7.477,35.697,0.298,0.604
ID74912,74912,3,1.145,639.350,143.035,0,177,177,12.500,1,-10921639,9.313,7,0,33,5299,7.051,40.305,0.315,0.633
ID74946,74946,3,0.968,632.580,143.958,0,178,178,12.500,1,-10921639,8.598,7,0,35,4892,6.943,35.424,0.272,0.530
ID74979,74979,3,1.164,630.821,144.449,0,179,179,12.500,1,-10921639,8.991,7,0,42,5116,7.581,40.157,0.260,0.489
ID75082,75082,3,0.726,625.930,141.887,0,180,180,12.500,1,-10921639,7.246,6,0,37,4123,5.526,41.675,0.208,0.451
ID75011,75011,3,0.836,624.893,140.100,0,181,181,12.500,1,-10921639,6.970,5,0,35,3966,5.964,39.266,0.221,0.423
ID75046,75046,3,0.666,620.957,139.984,0,182,182,12.500,1,-10921639,6.738,5,0,27,3834,4.519,40.838,0.230,0.559
ID75116,75116,3,0.671,626.003,136.543,0,183,183,12.500,1,-10921639,7.634,6,0,27,4344,5.172,40.938,0.208,0.507
ID75188,75188,3,0.741,625.264,135.404,0,184,184,12.500,1,-10921639,7.304,5,0,29,4156,5.860,36.365,0.212,0.436
ID75153,75153,3,1.023,624.045,135.489,0,185,185,12.500,1,-10921639,8.315,6,0,39,4731,7.163,38.944,0.266,0.488
ID75223,75223,3,0.961,624.426,133.040,0,186,186,12.500,1,-10921639,9.016,7,0,36,5130,7.196,36.216,0.296,0.572
ID75258,75258,3,1.276,624.524,131.878,0,187,187,12.500,1,-10921639,9.800,7,0,44,5576,8.152,40.014,0.379,0.661
ID75292,75292,3,1.217,623.731,134.761,0,188,188,12.500,1,-10921639,9.174,6,0,40,5220,8.230,39.996,0.293,0.505
ID75326,75326,3,1.180,624.398,133.034,0,189,189,12.500,1,-10921639,9.381,7,0,41,5338,8.189,38.874,0.329,0.567
ID75360,75360,3,1.295,622.275,133.606,0,190,190,12.500,1,-10921639,9.938,7,0,53,5655,8.725,37.999,0.340,0.578
ID75458,75458,3,1.470,620.980,134.681,0,191,191,12.500,1,-10921639,10.253,7,0,56,5834,9.654,39.830,0.334,0.531
ID75393,75393,3,0.797,621.797,134.872,0,192,192,12.500,1,-10921639,7.745,5,0,36,4407,6.221,41.356,0.222,0.452
ID75492,75492,3,0.925,620.043,133.819,0,193,193,12.500,1,-10921639,8.060,6,0,48,4586,6.960,39.729,0.253,0.468
ID75525,75525,3,0.754,619.752,133.510,0,194,194,12.500,1,-10921639,7.308,6,0,43,4158,6.094,47.500,0.204,0.406
ID75425,75425,3,0.819,616.753,131.564,0,195,195,12.500,1,-10921639,7.309,5,0,36,4159,6.206,40.642,0.231,0.442
ID75594,75594,3,0.970,615.896,131.471,0,196,196,12.500,1,-10921639,8.118,5,0,44,4619,7.738,39.950,0.232,0.395
ID75559,75559,3,1.066,616.245,130.657,0,197,197,12.500,1,-10921639,7.852,5,0,45,4468,7.923,41.381,0.261,0.410
ID75627,75627,3,0.750,613.849,129.548,0,198,198,12.500,1,-10921639,7.332,5,0,29,4172,6.109,40.116,0.237,0.459
ID75663,75663,3,0.712,610.769,130.984,0,199,199,12.500,1,-10921639,7.274,6,0,39,4139,5.790,33.156,0.201,0.420
ID75809,75809,3,0.729,608.759,131.610,0,200,200,12.500,1,-10921639,6.522,5,0,34,3711,5.813,44.757,0.199,0.372
ID75700,75700,3,0.927,600.805,115.971,0,201,201,12.500,1,-10921639,8.518,7,0,25,4847,5.846,42.371,0.312,0.694
ID75737,75737,3,0.969,599.673,117.863,0,202,202,12.500,1,-10921639,9.007,7,0,37,5125,6.825,22.738,0.352,0.687
