LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID108563,108563,37,1.3194923400878906,1140.2787023574786,721.5576257312036,0,0,0,15,1,,5.468624833110814,0,0,48,4096,8.660139237279125,0.6669200935718728,0.5052918250490367
ID108606,108606,37,1.3043546676635742,1140.340229440517,721.5994012005475,0,1,1,15,1,,5.471295060080107,0,0,47,4098,8.668326452147788,0.668788994,0.505909185
ID108427,108427,37,1.2926087379455566,1140.4541475510441,721.4746402649329,0,2,2,15,1,,5.429906542056075,1,0,45,4067,8.531756508,0.6567456781322403,0.5045744728070024
ID108337,108337,37,1.3077235221862793,1140.4080230335571,721.2785314,0,3,3,15,1,,5.492656875834446,1,0,50,4114,8.583905597759843,0.6792628075608759,0.5176624924560194
ID108472,108472,37,1.306197166442871,1140.4064159349132,721.5061197899262,0,4,4,15,1,,5.527369826435247,1,0,46,4140,8.797840106118757,0.6490422410462329,0.49455390613948014
ID108655,108655,37,1.3059916496276855,1140.504152868049,721.2683997717952,0,5,5,15,1,,5.762349799732977,1,0,45,4316,9.009182649450867,0.6565866206449439,0.5070165100344527
ID108381,108381,37,1.293846607208252,1140.5109313647238,721.3258036037593,0,6,6,15,1,,5.873164218958611,1,0,45,4399,8.987138061464858,0.6532522918892787,0.5164431663781421
ID108514,108514,37,1.281843662261963,1140.5144041467468,721.3728870536473,0,7,7,15,1,,5.750333778371162,1,0,41,4307,8.765232151776663,0.6759564089316656,0.5291948366265209
ID108700,108700,37,1.28137207,1140.4780008749685,721.1314100093776,0,8,8,15,1,,5.58611482,1,0,42,4184,8.603389426139843,0.6376708416467767,0.5056385935098179
ID108794,108794,37,1.2608141899108887,1140.4217697173938,721.1682261,0,9,9,15,1,,5.570093457943925,1,0,40,4172,8.517485168808895,0.6418619706475851,0.5113121269517811
