LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID22165,22165,57,0.9000606536865234,1051.6228894100245,457.32644915931013,0,94,94,15,1,,7.981308411214953,6,0,29,5978,5.205886517732027,0.3477863355498732,0.7912265605314629
ID22342,22342,57,0.9018731117248535,1051.6489307387048,450.9813762,0,95,95,15,1,,8.296395193591454,7,0,33,6214,5.230285146139109,0.29108188502790583,0.7152460226567945
ID22519,22519,57,0.8342041969299316,1049.4089629761359,443.8450537156554,0,96,96,15,1,,8.720961281708945,7,0,29,6532,5.225743672977519,0.23513978887776835,0.6354132433676076
ID23737,23737,57,1.6318111419677734,988.5909317159443,435.53923959624933,0,104,104,15,1,,12.03471295,8,0,54,9014,11.283956327700905,0.33119428953442237,0.5306958960428098
ID24086,24086,57,1.3101043701171875,1010.4162638431353,437.27588375575897,0,105,105,15,1,,11.428571428571429,10,0,37,8560,7.046202429563057,0.32070657801924035,0.7877136182040965
ID24260,24260,57,1.068349838256836,1010.0323221098764,444.4684565679196,0,106,106,15,1,,9.528704939919892,8,0,32,7137,6.234138465857675,0.3097814474155248,0.7230094949352635
ID24608,24608,57,0.8866920471191406,1008.6781146358612,451.88534192115634,0,107,107,15,1,,8.271028037383177,7,0,32,6195,4.965385708,0.30400537944078465,0.7766733160209526
ID24439,24439,57,0.9311246871948242,1002.7014850342056,465.51506798808606,0,108,108,15,1,,7.887850467,7,0,31,5908,4.948475085058999,0.3718938348636732,0.8642029630174639
ID24783,24783,57,0.9606461524963379,1001.4892235718476,471.7255199053512,0,109,109,15,1,,7.287049399198932,6,0,31,5458,5.097614569944077,0.41555396445824994,0.8392970823624871
ID24957,24957,57,1.153045654296875,997.4538259802507,475.59710796832644,0,110,110,15,1,,8.228304406,6,0,36,6163,5.592914725,0.4308810958557151,0.8860455374762085
ID25305,25305,57,1.0257601737976074,995.1151255395678,481.36288989275636,0,111,111,15,1,,7.782376502,7,0,28,5829,5.063174081329104,0.40624786678554453,0.8880728449915822
ID25132,25132,57,0.9038610458374023,991.1629131488205,488.3369542659824,0,112,112,15,1,,7.624833111,6,0,29,5711,4.93887478,0.3534679127694983,0.8063699851935723
ID25480,25480,57,1.0409331321716309,985.3606011912327,498.7271081355255,0,113,113,15,1,,7.497997329773031,6,0,31,5616,5.383333236259222,0.4046816696670811,0.8025269600526965
ID25654,25654,57,1.2812480926513672,990.0952089908061,497.8274956372471,0,114,114,15,1,,8.761014686,7,0,45,6562,6.406904450472513,0.4571757051249052,0.8580396921958985
ID25830,25830,57,1.333451747894287,990.0764024582584,504.7299820629111,0,115,115,15,1,,9.098798397863819,7,0,34,6815,6.740282063648181,0.4596635657050619,0.8502042682439764
ID26006,26006,57,0.9957342147827148,990.662642,509.79167834117635,0,116,116,15,1,,7.728971962616822,6,0,29,5789,5.137934481206437,0.39513627001568896,0.8521056248813278
ID26181,26181,57,0.8000378608703613,988.0404877408203,518.7696213062537,0,117,117,15,1,,7.519359145527369,6,0,25,5632,4.505043118,0.31574483168699746,0.8010810342478503
ID26530,26530,57,0.937380314,984.8479462656593,535.2231780712075,0,118,118,15,1,,7.654205607476635,6,0,27,5733,4.821054432939915,0.3588670828439071,0.8385804448691204
ID26357,26357,57,0.8749990463256836,985.1780166283646,540.2958171,0,119,119,15,1,,7.040053404539385,6,0,33,5273,4.813750136,0.3668729320488377,0.7850728033009816
ID26704,26704,57,0.9108972549438477,989.5303554,541.0532300716122,0,120,120,15,1,,7.118825100133511,6,0,28,5332,4.9063999138972685,0.37077729829474926,0.784913153
ID26879,26879,57,0.9390883445739746,991.7366355667972,549.2472335765851,0,121,121,15,1,,7.873164218958611,6,0,31,5897,5.299701157047638,0.34552841839426773,0.7629899582235652
ID27052,27052,57,0.9812488555908203,995.8285994954734,551.9711057720918,0,122,122,15,1,,7.835781041388518,7,0,35,5869,5.175115419944469,0.35132935892756456,0.7873094751321704
